site.id	extra	term.x	estimate.x	std.error.x	statistic.x	p.value.x	deviance.x	df.residual.x	AIC.x	BIC.x	nobs.x	dispersion_parameter.x	term.y	estimate.y	std.error.y	statistic.y	p.value.y	deviance.y	df.residual.y	AIC.y	BIC.y	nobs.y	dispersion_parameter.y	term	estimate	std.error	statistic	p.value	deviance	df.residual	AIC	BIC	nobs	dispersion_parameter	RT.R_diff	RT.R_lwr	RT.R_upr	RT.R_p_value_adjusted	T.R_diff	T.R_lwr	T.R_upr	T.R_p_value_adjusted	T.RT_diff	T.RT_lwr	T.RT_upr	T.RT_p_value_adjusted	pop1	pop2	pst	rank	Chr.x	Start.x	End.x	Strand.x	Peak.Score.x	Focus.Ratio.Region.Size.x	Annotation.x	extra.x	Detailed.Annotation.x	Distance.to.TSS.x	Nearest.PromoterID.x	Entrez.ID.x	Nearest.Unigene.x	Nearest.Refseq.x	Nearest.Ensembl.x	Gene.Name.x	Gene.Alias.x	Gene.Description.x	Gene.Type.x	category.x	loci.id.x	Rr	Rr.var	T	T.var	RT	RT.var	type	n_cpgs.x	Annotation.y	category.y	region	n_cpgs.y	RU_13_R_VN96102_BL_ADL_M	RU_13_R_VN96106_BL_ADL_M	RU_13_R_VN96110_BL_ADL_M	RU_13_R_VN96113_BL_ADL_F	RU_13_R_VN96116_BL_ADL_M	RU_13_R_VN96117_BL_ADL_F	RU_13_R_VN96118_BL_ADL_F	RU_13_R_VN96122_BL_ADL_F	RU_13_R_VN96123_BL_ADL_M	RU_13_R_VN96124_BL_ADL_F	RU_13_R_VN96298_BL_ADL_F	RU_13_R_VN96300_BL_ADL_F	RU_13_RT_VN96011_BL_ADL_F	RU_13_RT_VN96022_BL_ADL_M	RU_13_RT_VN96023_BL_ADL_M	RU_13_RT_VN96026_BL_ADL_M	RU_13_RT_VN96034_BL_ADL_M	RU_13_RT_VN96035_BL_ADL_F	RU_13_RT_VN96037_BL_ADL_M	RU_13_RT_VN96053_BL_ADL_F	RU_13_RT_VN96054_BL_ADL_F	RU_13_RT_VN96055_BL_ADL_F	RU_13_RT_VN96056_BL_ADL_M	RU_13_RT_VN96076_BL_ADL_F	RU_13_RT_VN96078_BL_ADL_F	RU_13_RT_VN96091_BL_ADL_M	RU_13_RT_VN96136_BL_ADL_M	RU_13_RT_VN96137_BL_ADL_F	RU_13_RT_VN96138_BL_ADL_M	RU_13_RT_VN96141_BL_ADL_M	RU_13_RT_VN96144_BL_ADL_M	RU_13_RT_VN96145_BL_ADL_F	RU_13_RT_VN96151_BL_ADL_M	RU_13_RT_VN96152_BL_ADL_M	RU_13_RT_VN96153_BL_ADL_F	RU_13_RT_VN96154_BL_ADL_M	RU_13_RT_VN96158_BL_ADL_M	RU_13_RT_VN96159_BL_ADL_M	RU_13_RT_VN96161_BL_ADL_M	RU_13_RT_VN96163_BL_ADL_M	RU_13_RT_VN96165_BL_ADL_F	RU_13_RT_VN96166_BL_ADL_M	RU_13_RT_VN96171_BL_ADL_F	RU_13_RT_VN96180_BL_ADL_M	RU_13_RT_VN96182_BL_ADL_M	RU_13_RT_VN96190_BL_ADL_F	RU_13_RT_VN96194_BL_ADL_M	RU_13_RT_VN96198_BL_ADL_M	RU_13_RT_VN96200_BL_ADL_M	RU_13_T_NB019_BL_ADL_M	RU_13_T_NB027_BL_ADL_M	RU_13_T_NB028_BL_ADL_F	RU_13_T_NB029_BL_ADL_F	RU_13_T_NB031_BL_ADL_F	RU_13_T_NB033_BL_ADL_F	RU_13_T_NB038_BL_ADL_M	RU_13_T_NB040_BL_ADL_F	RU_13_T_NB041_BL_ADL_F	RU_17_T_NB022_BL_ADL_M	RU_17_T_NB030_BL_ADL_F	Chr.y	Start.y	End.y	Strand.y	Peak.Score.y	Focus.Ratio.Region.Size.y	Annotation	extra.y	Detailed.Annotation.y	Distance.to.TSS.y	Nearest.PromoterID.y	Entrez.ID.y	Nearest.Unigene.y	Nearest.Refseq.y	Nearest.Ensembl.y	Gene.Name.y	Gene.Alias.y	Gene.Description.y	Gene.Type.y	category	loci.id.y
chr26_5437059	meth	all_vcf	-0.330477220853503	0.17476511532983	-1.89097933091396	0.0677101690989732	0.698981087667493	32	NA	NA	35	0.0218431589896092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr26_5437059.snp	-0.193767203598423	0.0828236864135641	-2.33951435862059	0.0257116026953046	0.698981087667493	32	NA	NA	35	0.0218431589896092	-0.0697050124023479	-0.139443529000896	3.35041962004762e-05	0.0501286985605128	-0.073816342575059	-0.145637063061182	-0.00199562208893624	0.0430392366425756	-0.00411133017271104	-0.0789468076003016	0.0707241472548795	0.989867954224544	rustica.r	tytleri	0.270844644442047	92	chr26	5437060	5437059	+	1	NA	exon 	XM_040085410.1, exon 25 of 32)	mRNA-exon (XM_040085410.1, exon 25 of 32)	-38687	XM_040085831.1	CD34	XM_040085833	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr26_5437059	0.779682590098963	0.00306697249173076	0.705866247523904	0.00198304280470159	0.709977577696615	0.00796899843031871	other	1	exon 	opensea_exon	opensea	1	0.735849056603774	0.80327868852459	0.776859504132231	0.666666666666667	0.777777777777778	0.804347826086957	0.815789473684211	0.789915966386555	0.776699029126214	0.706666666666667	0.872340425531915	0.83	0.825581395348837	0.811965811965812	0.690909090909091	0.717741935483871	0.790322580645161	0.738805970149254	0.798076923076923	0.571428571428571	0.786516853932584	0.779069767441861	0.767295597484277	0.688679245283019	0.802816901408451	0.710843373493976	0.705357142857143	0.736842105263158	0.588785046728972	0.715277777777778	0.818181818181818	0.656862745098039	NA	0.73469387755102	0.75	0.65625	0.702127659574468	0.773913043478261	0.699300699300699	0.692307692307692	0.704	0.830357142857143	0.666666666666667	0.684684684684685	0.797619047619048	0.707142857142857	0.508928571428571	0.677165354330709	0.675324675324675	0.723404255319149	0.73469387755102	0.698412698412698	0.706521739130435	0.735537190082645	0.641666666666667	0.627450980392157	0.688888888888889	0.647619047619048	0.722222222222222	0.762886597938144	chr26	5437060	5437059	+	1	NA	exon 	XM_040085410.1, exon 25 of 32)	mRNA-exon (XM_040085410.1, exon 25 of 32)	-38687	XM_040085831.1	CD34	XM_040085833	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr26_5437059
chr14_13563512	meth	all_vcf	-1.24231388949894	0.804631312534311	-1.54395419386064	0.134684958828236	8.11204676340305	26	NA	NA	30	0.312001798592425	chr14_13563512.local	-9.84467285123175	10.7680835259331	-0.914245587668646	0.368988956122137	8.11204676340305	26	NA	NA	30	0.312001798592425	chr14_13563512.snp	0.821777184350303	0.339782596679498	2.41853818406553	0.0228857058066998	8.11204676340305	26	NA	NA	30	0.312001798592425	0.355139273686433	-0.00417730887788664	0.714455856250752	0.0530913847418223	0.465449247174458	0.0896669702964623	0.841231524052455	0.013686066474671	0.110309973488026	-0.219743382788177	0.440363329764228	0.681432069406678	rustica.r	tytleri	0.265377246630559	107	chr14	13563513	13563512	+	1	NA	exon 	XM_040079410.1, exon 13 of 13)	mRNA-exon (XM_040079410.1, exon 13 of 13)	15328	XM_040079411.1	MAP2K3	XM_040079410	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr14_13563512	0.327753865247759	0.120477498937874	0.793203112422217	0.0271721035623266	0.682893138934192	0.0897477933181263	other	1	exon 	opensea_exon	opensea	1	0.521739130434783	0.543478260869565	NA	NA	NA	NA	NA	0.820224719101124	0.0810810810810811	0	NA	0	0.893333333333333	0.857142857142857	0.882352941176471	0.777777777777778	0.939393939393939	0.945736434108527	0.7	0.7875	0.447368421052632	0.884057971014493	0.506666666666667	0.910112359550562	0.922077922077922	0.927083333333333	0.858695652173913	0.916666666666667	NA	0.707317073170732	0.891472868217054	0	NA	0.914893617021277	0.924731182795699	0.934426229508197	0.491228070175439	0.543307086614173	0.96969696969697	0.610169491525424	0.65	0.903225806451613	NA	0.776223776223776	0.936363636363636	0.428571428571429	0.84375	0	0.778947368421053	0.56551724137931	0.861788617886179	0.939393939393939	0.948717948717949	0.91566265060241	0.822916666666667	NA	0.804597701149425	0.798319327731092	0.765765765765766	0.525862068965517	chr14	13563513	13563512	+	1	NA	exon 	XM_040079410.1, exon 13 of 13)	mRNA-exon (XM_040079410.1, exon 13 of 13)	15328	XM_040079411.1	MAP2K3	XM_040079410	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr14_13563512
chr08_29354257	meth	all_vcf	-0.278686589032912	0.195287934761475	-1.42705482227205	0.165935525171769	0.596040779161992	25	NA	NA	29	0.0238416311664797	chr08_29354257.local	3.7168537181117	1.8050886727776	2.05909758017171	0.0500454330073485	0.596040779161992	25	NA	NA	29	0.0238416311664797	chr08_29354257.snp	0.288426687917856	0.0986461792035926	2.92385057633689	0.0072448426520092	0.596040779161992	25	NA	NA	29	0.0238416311664797	0.111932952373757	-0.000106639905178674	0.223972544652693	0.0502509979626589	0.140301357311564	0.0317748549961457	0.248827859626982	0.00966920945657557	0.0283684049378066	-0.086404261950262	0.143141071825875	0.812154011204099	rustica.r	tytleri	0.257060795064135	129	chr08	29354258	29354257	+	1	NA	Intergenic	NA	Intergenic	-15106	XM_040072448.1	CACNA1E	XR_005702126	NA	NA	NA	NA	NA	transcript	opensea_Intergenic	chr08_29354257	0.497080312440921	0.0116001884726893	0.637381669752485	0.0026998560018356	0.609013264814678	0.0126715460359079	other	1	Intergenic	opensea_Intergenic	opensea	1	0.442105263157895	0.436507936507937	0.590909090909091	0.541666666666667	0.614457831325301	NA	0.310810810810811	0.444444444444444	0.526315789473684	0.659090909090909	0.404494382022472	NA	0.488636363636364	0.6	0.545454545454545	0.629213483146067	0.594936708860759	NA	0.491525423728814	0.571428571428571	0.676767676767677	0.72	0.475609756097561	0.720930232558139	0.548387096774194	0.582089552238806	0.595744680851064	0.55045871559633	0.482456140350877	0.482758620689655	0.597222222222222	0.5	NA	0.431578947368421	0.519230769230769	NA	0.792682926829268	NA	0.542553191489362	0.654205607476635	0.555555555555556	0.650943396226415	0.573170731707317	0.542857142857143	0.678571428571429	0.568627450980392	NA	0.6	0.525	0.702702702702703	0.615384615384615	0.64	0.696428571428571	0.669724770642202	0.529411764705882	0.617283950617284	0.623853211009174	0.580645161290323	0.642857142857143	0.622641509433962	chr08	29354258	29354257	+	1	NA	Intergenic	NA	Intergenic	-15106	XM_040072448.1	CACNA1E	XR_005702126	NA	NA	NA	NA	NA	transcript	opensea_Intergenic	chr08_29354257
chr17_11127227_11127842	meth	all_vcf	-0.0827254990280764	0.210272568163413	-0.393420310364908	0.69698886946746	0.862705209038363	28	NA	NA	31	0.0308109003227987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr17_11127227_11127842.snp	-0.297713257296619	0.116057242815653	-2.56522772791967	0.0159572646941217	0.862705209038363	28	NA	NA	31	0.0308109003227987	-0.0279784889675346	-0.106847003490406	0.0508900255553364	0.658505606533423	0.08430308065725	0.00307976514983738	0.165526396164663	0.040725795235084	0.112281569624785	0.0276488124885831	0.196914326760986	0.0075349531997243	rustica.r	tytleri	0.256951515585174	130	chr17	11127586	11127585	+	1	NA	Intergenic	NA	Intergenic	-15595	XM_040083503.1	DPP7	XM_040083503	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr17_11127585	0.674910050557592	0.00423900795245512	0.759213131214842	0.00257422280245141	0.646931561590057	0.00977165738899212	rustica dominant	4	Intergenic	shore_Intergenic	shore	4	0.570404271548436	0.646392050935751	0.6640625	0.708236314660092	0.796875	0.633587786259542	0.67002040610035	0.716174948240166	0.75	0.692426459078375	0.672818791946309	0.577922077922078	0.768292682926829	0.788732394366197	0.696901608325449	NA	0.675438596491228	0.78021978021978	0.752461590696884	0.629482661103021	0.557203389830509	0.814393939393939	0.59828349944629	0.733695652173913	0.795576707726764	0.5234375	0.793138069519457	0.706952686026362	0.639830508474577	0.744301994301995	0.742138364779874	0.590909090909091	NA	0.573076923076923	0.583333333333333	0.716867469879518	0.610963727570905	0.640771028037383	0.601601528063474	0.778645833333333	0.643229166666667	0.727163712200208	0.75	0.755668243815822	0.621134020618556	NA	0.849056603773585	0.698042394763706	0.558926128590971	0.645769329237071	0.71540927513122	0.789010989010989	0.777972027972028	0.762404105024657	0.751617826617827	0.80426747311828	0.791642314436003	0.773169191919192	0.78448275862069	0.801984396200814	chr17	11127586	11127585	+	1	NA	Intergenic	NA	Intergenic	-15595	XM_040083503.1	DPP7	XM_040083503	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr17_11127585
chr09_25307684_25309684	meth	all_vcf	-1.11577097618858	0.212861364368333	-5.24177311133768	9.83423012694309e-06	0.72981481635885	32	NA	NA	35	0.022806713011214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr09_25307684_25309684.snp	0.378485259464157	0.114270448630944	3.31218844415794	0.00230363382484867	0.72981481635885	32	NA	NA	35	0.022806713011214	0.0447957427341196	-0.0146677763100213	0.104259261778261	0.167925440901711	0.0930201983622911	0.0317812591262452	0.154259137598337	0.00223797671031511	0.0482244556281715	-0.015585058170485	0.112033969426828	0.16613196797548	rustica.r	tytleri	0.252997402769349	147	chr09	25308953	25308952	+	1	NA	Intergenic	NA	Intergenic	-14908	XM_040074464.1	P2RY1	XM_040074464	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr09_25308952	0.132966089896276	0.00145042021281194	0.225986288258567	0.00392068227197109	0.177761832630396	0.00454281966251287	other	23	Intergenic	shore_Intergenic	shore	23	0.109573606853738	0.0745209511813975	0.110206374601337	0.220687211764311	0.106816799062607	0.148945567444321	0.145928715350885	0.118748808803735	0.162462197883421	0.100147936419713	0.145442786435893	0.152112122953955	0.287310354221718	0.116254636073973	0.125684237523668	0.124991156886854	0.248275291023166	0.302797463496767	0.043515949880887	0.137656105095561	0.0642678876158635	0.093120776092766	0.150229945895697	0.159237582462938	0.275643765799143	0.089579431024686	0.0422389713135165	0.0890249458526707	0.0730582522351328	0.173009290389719	0.0987176477000615	0.15239858117489	0.0533333333333333	0.0761622797025701	0.0732633352768961	0.230130106298392	0.217148949905836	0.275616224308032	0.137893093046954	0.17445788726223	0.059095755619879	0.190314495238691	0.083659699075145	0.08756169945254	0.156494458204782	0.131104980810649	0.29393155753415	0.0501294799862664	0.184263948092888	0.131185289774227	0.174331317753324	0.281877268355548	0.246828799118984	0.260604995406171	0.158371211475445	0.262420465037339	0.19751055876607	0.118886388391534	0.200574164260808	0.31768308314526	chr09	25308953	25308952	+	1	NA	Intergenic	NA	Intergenic	-14908	XM_040074464.1	P2RY1	XM_040074464	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr09_25308952
chr23_5142536	meth	all_vcf	-0.0317616526785586	0.293524699098125	-0.108207768464284	0.914551373019225	2.01469070157387	30	NA	NA	34	0.0671563567191289	chr23_5142536.local	-4.33525793699876	6.99774135792723	-0.619522459498687	0.540249246057421	2.01469070157387	30	NA	NA	34	0.0671563567191289	chr23_5142536.snp	-0.474469531573467	0.212110487674944	-2.23689802788339	0.0328761340058166	2.01469070157387	30	NA	NA	34	0.0671563567191289	-0.0549706183894522	-0.165758881777626	0.0558176449987213	0.447174886987307	0.188423641853124	0.074327539927856	0.302519743778391	0.0009439375071989	0.243394260242576	0.124508843855612	0.36227967662954	6.71193149004434e-05	rustica.r	tytleri	0.25254994688185	150	chr23	5142537	5142536	+	1	NA	intron 	XM_040086055.1, intron 6 of 9)	mRNA-intron (XM_040086051.1, intron 8 of 11)	-80816	XM_040086226.1	LOC120763123	XM_040086226	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr23_5142536	0.333906072710516	0.0103833570136224	0.522329714563639	0.0108802933537994	0.278935454321064	0.0116582449083394	rustica dominant	1	intron 	opensea_intron	opensea	1	0.302083333333333	0.227848101265823	0.404494382022472	0.402061855670103	0.336633663366337	0.162162162162162	0.301204819277108	0.273684210526316	0.348314606741573	0.46031746031746	0.262295081967213	0.525773195876289	0.268817204301075	0.431578947368421	0.614035087719298	0.261904761904762	0.275862068965517	0.4375	0.263888888888889	0.430232558139535	0.616161616161616	0.308411214953271	0.188118811881188	0.229885057471264	0.326086956521739	0.175438596491228	0.337662337662338	0.294642857142857	0.464646464646465	0.508064516129032	0.212121212121212	0.426229508196721	NA	0.1	0.102941176470588	0.379032258064516	0.228571428571429	0.362745098039216	0.351648351648352	0.37037037037037	0.264150943396226	0.434782608695652	0.425742574257426	0.467391304347826	0.440860215053763	0.398058252427184	0.365384615384615	0.281879194630872	0.16	0.454545454545455	0.56	0.642201834862385	0.329896907216495	0.666666666666667	0.541666666666667	0.49	0.29	0.525547445255474	0.448979591836735	0.56701030927835	chr23	5142537	5142536	+	1	NA	intron 	XM_040086055.1, intron 6 of 9)	mRNA-intron (XM_040086051.1, intron 8 of 11)	-80816	XM_040086226.1	LOC120763123	XM_040086226	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr23_5142536
chr03_104522722	meth	all_vcf	2.00797482506632	0.4757054758283	4.22104627147716	0.000231693436747361	5.05687656904501	28	NA	NA	32	0.18060273460875	chr03_104522722.local	-0.744260780555827	1.82494718157667	-0.407825929467625	0.68650314456471	5.05687656904501	28	NA	NA	32	0.18060273460875	chr03_104522722.snp	0.74247170830479	0.241718329755689	3.07164007402842	0.00470143423054936	5.05687656904501	28	NA	NA	32	0.18060273460875	-0.169554243325709	-0.421525495766156	0.0824170091147383	0.235504678638217	-0.385106710978236	-0.637077963418683	-0.133135458537789	0.0021539678898651	-0.215552467652527	-0.484921067066378	0.0538161317613245	0.13549091833809	rustica.r	tytleri	0.245866713820874	172	chr03	104522723	104522722	+	1	NA	Intergenic	NA	Intergenic	-60727	XR_005700303.1	LOC120751194	XR_005700303	NA	NA	NA	NA	NA	lnc_RNA	opensea_Intergenic	chr03_104522722	0.75987391059117	0.00459305056325398	0.374767199612934	0.104337985153145	0.590319667265461	0.0686055154792574	other	1	Intergenic	opensea_Intergenic	opensea	1	0.689473684210526	0.775510204081633	0.779220779220779	0.668711656441718	0.719387755102041	0.81547619047619	0.759398496240602	0.656716417910448	0.857142857142857	0.76219512195122	0.868263473053892	0.766990291262136	0.5	0.839572192513369	0.670212765957447	0	0	0.0169491525423729	0.717791411042945	0.597938144329897	0.805555555555556	0.769230769230769	0.814814814814815	0.71264367816092	NA	0.641891891891892	0.726190476190476	0.643835616438356	0.572815533980582	0.857142857142857	0.533333333333333	NA	NA	0.666666666666667	0.676691729323308	0.785714285714286	0	0.788461538461538	0.806451612903226	0.793650793650794	0.80188679245283	0.736842105263158	0.8	0.778846153846154	0.754385964912281	0.523076923076923	0.365591397849462	0.664739884393064	0.701754385964912	0	0	0.597402597402597	0.747126436781609	0.745614035087719	0.28735632183908	0.34	0.885714285714286	0.00813008130081301	0.655405405405405	0	chr03	104522723	104522722	+	1	NA	Intergenic	NA	Intergenic	-60727	XR_005700303.1	LOC120751194	XR_005700303	NA	NA	NA	NA	NA	lnc_RNA	opensea_Intergenic	chr03_104522722
chr04A_2931690	meth	all_vcf	0.562667335839741	0.354563474880461	1.58692977619717	0.123373607155585	3.18022787802538	29	NA	NA	33	0.109663030276737	chr04A_2931690.local	3.24384480189165	4.80020124559316	0.675772667837557	0.504538664510157	3.18022787802538	29	NA	NA	33	0.109663030276737	chr04A_2931690.snp	-0.33411098225393	0.161656732851548	-2.06679286634322	0.0477843499238591	3.18022787802538	29	NA	NA	33	0.109663030276737	-0.123268046363863	-0.279106553497196	0.0325704607694707	0.141353454236898	-0.244165401313194	-0.400003908446527	-0.0883268941798606	0.00168377685783339	-0.120897354949331	-0.287495726766263	0.0457010168676003	0.188905047086987	rustica.r	tytleri	0.244861244905108	180	chr04A	2931691	2931690	+	1	NA	intron 	XM_040083993.1, intron 7 of 10)	mRNA-intron (XM_040083993.1, intron 7 of 10)	51563	XM_040083732.1	ALG13	XM_040083732	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr04A_2931690	0.537098126732768	0.0236913776137215	0.292932725419574	0.0238061606031802	0.413830080368906	0.0121872882868068	other	1	intron 	opensea_intron	opensea	1	0.621212121212121	0.260869565217391	0.409090909090909	0.683333333333333	0.72972972972973	0.507246376811594	0.612244897959184	0.261261261261261	0.523076923076923	0.575	0.645833333333333	0.616279069767442	0.329411764705882	0.521739130434783	0.422222222222222	0.75	0.298507462686567	0.203125	0.444444444444444	0.132352941176471	0.32	0.655737704918033	0.447761194029851	0.478723404255319	0.17910447761194	0.247311827956989	0.716981132075472	0.728571428571429	0.26530612244898	0.714285714285714	0.510869565217391	0.240506329113924	NA	0.454545454545455	0.452054794520548	0.476190476190476	0.434343434343434	0.444444444444444	0.53125	0.22	0.5	0.232142857142857	0.461538461538462	0.338028169014085	0.362068965517241	0.43010752688172	NA	0.283018867924528	0.558441558441558	0.313725490196078	0.48936170212766	0.1	0.0506329113924051	0.393617021276596	0.214285714285714	0.458333333333333	0.404761904761905	0.393939393939394	0.383561643835616	0.232876712328767	chr04A	2931691	2931690	+	1	NA	intron 	XM_040083993.1, intron 7 of 10)	mRNA-intron (XM_040083993.1, intron 7 of 10)	51563	XM_040083732.1	ALG13	XM_040083732	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr04A_2931690
chr10_7173369	meth	all_vcf	-0.353330234435243	0.390975165792457	-0.903715287693752	0.373115849340519	1.94347213449134	31	NA	NA	35	0.0626926494997207	chr10_7173369.local	2.54988773557058	4.53434695595224	0.562349498249873	0.577922088802157	1.94347213449134	31	NA	NA	35	0.0626926494997207	chr10_7173369.snp	0.438474375750886	0.204958701001097	2.13933038026299	0.0403918929489503	1.94347213449134	31	NA	NA	35	0.0626926494997207	0.0541666622019106	-0.0371355234908388	0.14546884789466	0.32125012385097	0.130801335787376	0.0367731132463258	0.224829558328426	0.0050493881484206	0.0766346735854653	-0.021340491212371	0.174609838383302	0.147542694976737	rustica.r	tytleri	0.230042972654182	262	chr10	7173370	7173369	+	1	NA	intron 	XM_040077377.1, intron 4 of 8)	mRNA-intron (XM_040077376.1, intron 4 of 8)	25254	XM_040077377.1	RFX7	XM_040077377	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr10_7173369	0.0951983639373306	0.00288914661270017	0.225999699724707	0.013136941689816	0.149365026139241	0.00789697070676919	other	1	intron 	opensea_intron	opensea	1	0.0336134453781513	0.129310344827586	0.0973451327433628	0.0865384615384615	0.103448275862069	0.121951219512195	0.00869565217391304	0.0241935483870968	0.186666666666667	0.0813953488372093	0.164383561643836	0.104838709677419	0.32	0.0138888888888889	0.12962962962963	0.170731707317073	0.0985915492957746	0	0.333333333333333	0.0408163265306122	0.0442477876106195	0.0967741935483871	0.101351351351351	0.107438016528926	0.17037037037037	0.106666666666667	0.180722891566265	0.05	0	0.0898876404494382	0.0833333333333333	0.0709219858156028	NA	0.134328358208955	0.146341463414634	0.152	0.198630136986301	0.285714285714286	0.132352941176471	0.172413793103448	0.21875	0.182692307692308	0.222222222222222	0.171641791044776	0.04	0.037037037037037	0.222222222222222	0.177514792899408	0.277372262773723	0.0843373493975904	0.25531914893617	0.324786324786325	0.0330578512396694	0.14	0.357142857142857	0.255102040816327	0.122448979591837	0.216666666666667	0.330827067669173	0.253424657534247	chr10	7173370	7173369	+	1	NA	intron 	XM_040077377.1, intron 4 of 8)	mRNA-intron (XM_040077376.1, intron 4 of 8)	25254	XM_040077377.1	RFX7	XM_040077377	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr10_7173369
chr02_892287	meth	all_vcf	0.0941282251472202	0.220184683490606	0.42749669802185	0.672537461795713	0.917253532745466	26	NA	NA	29	0.0352789820286718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr02_892287.snp	-0.373673730758444	0.179415050683221	-2.08273346820948	0.0472538850896112	0.917253532745466	26	NA	NA	29	0.0352789820286718	0.0843680970528757	-0.0546373979952138	0.223373592100965	0.301547099765244	0.166950058683656	0.0323031907922187	0.301596926575092	0.0131783947754264	0.0825819616307798	-0.0598144096363166	0.224978332897876	0.333018799372987	rustica.r	tytleri	0.227968038237356	271	chr02	892288	892287	+	1	NA	intron 	XM_040069676.1, intron 1 of 2)	mRNA-intron (XM_040069676.1, intron 1 of 2)	2521	XM_040069676.1	LOC120755095	XM_040069676	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr02_892287	0.536186033203239	0.0205542403838881	0.703136091886894	0.00677107364226598	0.620554130256114	0.0130473223397832	other	1	intron 	opensea_intron	opensea	1	0.539325842696629	NA	0.551401869158878	0.737373737373737	0.285714285714286	0.584269662921348	0.689655172413793	0.486486486486487	0.325581395348837	0.63013698630137	NA	0.531914893617021	0.589285714285714	0.752475247524752	0.473684210526316	0.766666666666667	0.677777777777778	0.758620689655172	0.711111111111111	0.5875	0.51063829787234	0.702380952380952	0.697674418604651	0.663934426229508	0.689655172413793	0.735632183908046	0.795454545454545	0.746666666666667	0.576923076923077	0.670731707317073	0.508474576271186	0.515151515151515	NA	0.761904761904762	0.720588235294118	0.597826086956522	NA	NA	0.574468085106383	NA	0.666666666666667	0.703703703703704	0.707547169811321	0.594936708860759	0.516129032258065	0.630952380952381	0.537313432835821	0.683544303797468	0.790123456790123	0.571428571428571	0.725	0.714285714285714	0.770491803278688	0.659574468085106	0.857142857142857	0.647058823529412	0.710843373493976	0.71264367816092	0.655172413793103	0.728070175438597	chr02	892288	892287	+	1	NA	intron 	XM_040069676.1, intron 1 of 2)	mRNA-intron (XM_040069676.1, intron 1 of 2)	2521	XM_040069676.1	LOC120755095	XM_040069676	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr02_892287
