site.id	R-G_diff	R-G_lwr	R-G_upr	R-G_p_value_adjusted	RG-G_diff	RG-G_lwr	RG-G_upr	RG-G_p_value_adjusted	RG-R_diff	RG-R_lwr	RG-R_upr	RG-R_p_value_adjusted	pop1	pop2	pst	rank	RU_13_R_VN96110_BL_ADL_M	RU_13_R_VN96113_BL_ADL_F	RU_13_R_VN96116_BL_ADL_M	RU_13_R_VN96117_BL_ADL_F	RU_13_R_VN96118_BL_ADL_F	RU_13_R_VN96122_BL_ADL_F	US_02_E_2171.28179_BL_ADL_U	US_02_E_2171.28186_BL_ADL_U	US_02_E_2171.28193_BL_ADL_U	US_02_E_3121.88807_BL_ADL_U	US_02_E_3121.88831_BL_ADL_U	US_02_E_3121.88841_BL_ADL_U	Chr	Start	End	Strand	Peak.Score	Focus.Ratio.Region.Size	Annotation	extra	Detailed.Annotation	Distance.to.TSS	Nearest.PromoterID	Entrez.ID	Nearest.Unigene	Nearest.Refseq	Nearest.Ensembl	Gene.Name	Gene.Alias	Gene.Description	Gene.Type	category	loci.id	Rr	Rr.var	G	G.var	RG	RG.var	type
chr09_1734383_1734769	-0.121968592878501	-0.224095974904639	-0.0198412108523635	0.0169285185131389	-0.125561912012199	-0.227689294038337	-0.0234345299860613	0.0137802719509192	-0.00359331913369776	-0.110705421043164	0.103518782775769	0.996176698711755	gutturalis	rustica.r	0.248465722067727	444	0.233281706671781	0.33647778113569	0.381082517950323	0.273142066199482	0.424309606711552	0.252089826960386	0.186044115927462	0.389630961392502	0.236773046148919	0.21934395031809	0.306370501128036	0.236447762930491	chr09	1734436	1734435	+	1	NA	promoter-TSS 	XM_040074521.1)	mRNA-promoter-TSS (XM_040074521.1)	-242	XM_040074521.1	ADIPOQ	XM_040074521	NA	NA	NA	NA	NA	mRNA	island_promoter-TSS 	chr09_1734435	0.327771187891782	0.00463720272229142	0.449739780770284	0.00805327188678081	0.324177868758085	0.0124704400092575	rustica dominant
chr04_1603252	-0.0770590937644661	-0.148911871625833	-0.00520631590309918	0.0337719136499054	-0.0512432600404192	-0.123096037901786	0.0206095178209477	0.198650252331893	0.0258158337240468	-0.0495439954625591	0.101175662910653	0.675114859753063	gutturalis	rustica.r	0.248310159841561	445	0.793103448275862	0.760869565217391	0.829545454545455	0.816666666666667	0.843373493975904	0.71875	0.855072463768116	0.898305084745763	0.682539682539683	0.791666666666667	0.875	0.880597014925373	chr04	1603253	1603252	+	1	NA	Intergenic	NA	Intergenic	16138	XR_005700727.1	LOC120752496	XR_005700727	NA	NA	NA	NA	NA	lnc_RNA	opensea_Intergenic	chr04_1603252	0.771987604024861	0.00176322525394389	0.849046697789327	0.00359074402885824	0.797803437748907	0.0071995132889815	other
chr20_9414001	-0.128034036621028	-0.224907879596469	-0.0311601936455862	0.00839016659098824	-0.0864074165089307	-0.179651728078712	0.00683689506085031	0.0727013986044003	0.0416266201120972	-0.0601112646242285	0.143364504848423	0.567633202771628	gutturalis	rustica.r	0.248236204736807	446	0.732142857142857	0.469387755102041	NA	0.571428571428571	0.755555555555556	0.671052631578947	0.583333333333333	0.545454545454545	NA	NA	0.627906976744186	NA	chr20	9414002	9414001	+	1	NA	exon 	XM_040079926.1, exon 20 of 20)	mRNA-exon (XM_040079926.1, exon 20 of 20)	8330	XM_040079926.1	LPIN3	XM_040079926	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr20_9414001	0.642611405464441	0.00882190340526325	0.770645442085469	0.00514365629734273	0.684238025576539	0.00507044146844318	other
chr05_58005972	-0.194111337457427	-0.349583448292517	-0.0386392266223378	0.0123134914433207	-0.137276253795672	-0.292748364630761	0.0181958570394178	0.0910601286612178	0.0568350836617556	-0.106225441825777	0.219895609149288	0.665988287827806	gutturalis	rustica.r	0.248173587931409	447	0.307692307692308	0.363636363636364	0.535031847133758	0.616883116883117	0.634285714285714	0.525641025641026	0.633587786259542	0.536912751677852	0.421487603305785	0.546875	0.214723926380368	0.609022556390977	chr05	58005973	58005972	+	1	NA	intron 	XM_040068080.1, intron 12 of 16)	mRNA-intron (XM_040068068.1, intron 12 of 18)	12739	XM_040068079.1	ARNTL	XM_040068073	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr05_58005972	0.444425248235993	0.0119613932271275	0.63853658569342	0.0227074838518764	0.501260331897748	0.0226306590714946	other
chr06_23365816	-0.102446873542625	-0.182735599933309	-0.0221581471519415	0.0104584320773145	-0.0774229922963774	-0.157711718687061	0.0028657340943066	0.0603159055935257	0.0250238812462481	-0.0591836454006136	0.10923140789311	0.743152519141999	gutturalis	rustica.r	0.248137678771979	448	0.230769230769231	0.28169014084507	0.27906976744186	0.2421875	0.198529411764706	0.153846153846154	0.147959183673469	0.272058823529412	0.24390243902439	0.26530612244898	0.28	0.125874125874126	chr06	23365817	23365816	+	1	NA	intron 	XM_040072090.1, intron 2 of 6)	mRNA-intron (XM_040072090.1, intron 2 of 6)	12533	XM_040072090.1	TRIM8	XM_040072090	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr06_23365816	0.236415496279315	0.00216639180190796	0.33886236982194	0.00279389648949057	0.261439377525563	0.0111363156807485	other
chr10_12801953	-0.0627462411803809	-0.114422772538485	-0.0110697098222766	0.0150706575478058	-0.0115382307581481	-0.0632147621162524	0.0401383005999562	0.844930772217039	0.0512080104222328	-0.0029907929088893	0.105406813753355	0.0667071363069658	gutturalis	rustica.r	0.247944482341049	449	0.901960784313726	0.915094339622642	0.918918918918919	0.857142857142857	0.923076923076923	0.808695652173913	0.907407407407407	NA	0.924242424242424	0.910112359550562	0.864406779661017	0.954128440366973	chr10	12801954	12801953	+	1	NA	Intergenic	NA	Intergenic	-6728	XM_040077270.1	AEN	XM_040077270	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr10_12801953	0.851738118029063	0.00373668340837627	0.914484359209444	0.0010396658104497	0.902946128451295	0.00192133662311474	other
chr17_10274721	-0.149637993484453	-0.265393816107335	-0.0338821708615703	0.00946176909314533	-0.0731471892129002	-0.188903011835782	0.0426086334099821	0.276143578593088	0.0764908042715524	-0.0449149267225411	0.197896535265646	0.278138534713656	gutturalis	rustica.r	0.247840118060494	450	0.0714285714285714	0.094017094017094	0	0	0.0126582278481013	0	0	0.354545454545455	0	0.0919540229885057	0.0458015267175573	0.175675675675676	chr17	10274722	10274721	+	1	NA	Intergenic	NA	Intergenic	-13947	XM_040083080.1	GRIN1	XM_040083091	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr17_10274721	0.0197893214770852	0.00132211628941116	0.169427314961538	0.0197024021540427	0.0962801257486376	0.00896058296633722	other
chr01_47862078_47864078	-0.0636474531317197	-0.117158583309726	-0.0101363229537135	0.0174124155505875	-0.0504187220240467	-0.103929852202053	0.00309240815395947	0.0676059658219511	0.013228731107673	-0.0428942156986047	0.0693516779139507	0.828918157549237	gutturalis	rustica.r	0.247719021459346	451	0.669873366013072	0.707369968504797	0.679556948557754	0.737850760047978	0.750101975224052	0.694988344988345	0.667313649978605	0.731813211068082	0.612865497076023	0.533444734033725	0.595159952213447	0.737423377721412	chr01	47863950	47863949	+	1	NA	Intergenic	NA	Intergenic	5432	XM_040056528.1	CDX2	XM_040056528	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr01_47863949	0.685005719264519	0.00113042472432892	0.748653172396239	0.00234697896060202	0.698234450372192	0.00339623480303801	other
chr07_5882386	-0.133718838985223	-0.234321888882866	-0.0331157890875794	0.00768892968182788	-0.0125335777578408	-0.116537378587697	0.0914702230720151	0.951640547240424	0.121185261227382	0.0124245700199097	0.229945952434854	0.0268447910622802	gutturalis	rustica.r	0.24768716366594	453	0.380530973451327	0.492857142857143	0.430769230769231	0.509090909090909	0.5	0.191176470588235	0.445652173913043	0.557692307692308	0.524752475247525	0.239583333333333	0.391304347826087	0.48	chr07	5882387	5882386	+	1	NA	exon 	XM_040070347.1, exon 5 of 30)	mRNA-exon (XM_040070347.1, exon 5 of 30)	116113	XM_040070347.1	THSD7B	XM_040070347	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr07_5882386	0.399622947261959	0.00905373064065723	0.533341786247181	0.00961816026224226	0.520808208489341	0.00475171981899095	gutturalis dominant
chr17_1161103_1163103	-0.0436041422089736	-0.073212584733919	-0.0139956996840281	0.00313171946203661	-0.0382309461243325	-0.067839388649278	-0.00862250359938704	0.00954654501033481	0.00537319608464108	-0.0256804004160591	0.0364267925853413	0.903497044888723	gutturalis	rustica.r	0.247640760086552	454	0.0775505191555928	0.127004905625595	0.0682600125246718	0.127141933744474	0.0987221765012704	0.0916639739870387	0.0800648145904714	0.129635219956259	0.0622173556956167	0.0956794460056203	0.103544702946549	0.185408264874284	chr17	1163017	1163016	+	1	NA	Intergenic	NA	Intergenic	53029	XM_040083326.1	LHX2	XM_040083325	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr17_1163016	0.0956521466838856	0.000365574026085014	0.139256288892859	0.00119158578129169	0.101025342768527	0.000428985381376854	rustica dominant
chr06_34957892	0.132448358586558	0.0221178561062889	0.242778861066826	0.0165495181479196	0.0181617047962109	-0.0921687976840578	0.12849220727648	0.911399992877308	-0.114286653790347	-0.233008361800933	0.00443505422023992	0.060738674077237	gutturalis	rustica.r	0.247568249307271	455	0.676470588235294	0.807017543859649	0.686274509803922	0.763157894736842	0.735294117647059	0.872727272727273	0.684210526315789	0.761194029850746	0.34	0.622222222222222	0.625	0.616666666666667	chr06	34957893	34957892	+	1	NA	Intergenic	NA	Intergenic	1950	XR_005701990.1	LOC120756037	XR_005701990	NA	NA	NA	NA	NA	lnc_RNA	opensea_Intergenic	chr06_34957892	0.771749904103173	0.00507914019862536	0.639301545516616	0.00847262537677487	0.657463250312827	0.0138124568288842	other
chr05_58249030_58249429	-0.0669659325540372	-0.108037838768377	-0.0258940263396977	0.0011515374404748	-0.00176202274209603	-0.0428339289564355	0.0393098834722435	0.993755690954772	0.0652039098119411	0.0221273311631272	0.108280488460755	0.00242046063230472	gutturalis	rustica.r	0.247432919652786	456	0.699759705694459	0.798124031661977	0.723761560282407	0.58420898996351	0.761896766197325	0.795737036155248	0.737577553956354	0.80101458203301	0.756983616695021	0.750544353222465	0.86998251475498	0.723349608807962	chr05	58249031	58249030	+	1	NA	intron 	XM_040066775.1, intron 1 of 3)	mRNA-intron (XM_040066775.1, intron 1 of 3)	1428	XM_040066775.1	LOC120753923	XM_040066775	NA	NA	NA	NA	NA	mRNA	island_intron 	chr05_58249030	0.736589014199148	0.00263708943962738	0.803554946753186	0.000602600042418672	0.801792924011089	0.00100469825279488	gutturalis dominant
chr23_5845451	-0.260928515623303	-0.443069399012898	-0.0787876322337078	0.00402282105959739	-0.0785668438023456	-0.26070772719194	0.103574039587249	0.539567503141297	0.182361671820957	-0.00866929829157778	0.373392641933492	0.0634225596831204	gutturalis	rustica.r	0.24742147797375	457	0.582278481012658	0.183333333333333	0.359375	0.714285714285714	0	0.782608695652174	0.685393258426966	0.404255319148936	0.790123456790123	0.411764705882353	0.593220338983051	0.628571428571429	chr23	5845452	5845451	+	1	NA	Intergenic	NA	Intergenic	-36426	XM_040086434.1	LAPTM5	XM_040086433	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr23_5845451	0.454004263616355	0.0584672219389681	0.714932779239658	0.00323059448049419	0.636365935437312	0.0239291629454451	other
chr23_129569	0.0995866905089293	0.0172495494745761	0.181923831543283	0.0157126211916578	0.0561488275638033	-0.0236065673403748	0.135904222467981	0.205025881799229	-0.043437862945126	-0.127783522084305	0.0409077961940533	0.416437496928737	gutturalis	rustica.r	0.247282939750861	460	NA	0.467336683417085	0.557692307692308	0.598958333333333	0.494444444444444	0.61214953271028	0.38785046728972	0.546875	0.53125	0.319727891156463	0.439024390243902	0.482412060301508	chr23	129570	129569	+	1	NA	intron 	XM_040085985.1, intron 60 of 101)	mRNA-intron (XM_040085985.1, intron 60 of 101)	-34180	XM_040085965.1	LOC120762993	XM_040085965	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr23_129569	0.548164012936585	0.00589292540034669	0.448577322427655	0.00367687302557658	0.504726149991459	0.00520137803787463	other
chr27_508891	0.0740901786621699	0.00661360478810435	0.141566752536236	0.0293846127137922	0.0831571792999072	0.0178869769206695	0.148427381679145	0.0106839663204492	0.00906700063773724	-0.0614957937630296	0.0796297950385041	0.945220418471457	gutturalis	rustica.r	0.247055791480546	462	0.939393939393939	0.924528301886792	0.84	0.938775510204082	0.884057971014493	NA	NA	0.689655172413793	0.918918918918919	NA	0.852941176470588	0.930555555555556	chr27	508892	508891	+	1	NA	intron 	XR_005704114.1, intron 1 of 10)	mRNA-intron (XM_040087116.1, intron 1 of 9)	116203	XR_005704115.1	LOC120763665	XR_005704116	NA	NA	NA	NA	NA	transcript	opensea_intron 	chr27_508891	0.891272902501934	0.00229117937569878	0.817182723839764	0.00439373606160563	0.900339903139671	0.00312481865313887	rustica dominant
chr01_118743259	-0.122561377947515	-0.243767656806397	-0.00135509908863218	0.047109166456519	-0.105924216318975	-0.227130495177857	0.015282062539908	0.0951936962042843	0.0166371616285402	-0.110485056092435	0.143759379349515	0.943493704890088	gutturalis	rustica.r	0.246931238396426	463	0.608974358974359	0.58974358974359	0.5	0.626086956521739	0.546875	0.536842105263158	0.507042253521127	0.571428571428571	0.439189189189189	0.693877551020408	0.722222222222222	0.625698324022346	chr01	118743260	118743259	+	1	NA	Intergenic	NA	Intergenic	3736	XR_005699753.1	LOC120749703	XR_005699753	NA	NA	NA	NA	NA	snoRNA	opensea_Intergenic	chr01_118743259	0.548061023248028	0.00783634477020607	0.670622401195542	0.00488519899380321	0.564698184876568	0.0243328551115562	other
chr02_63999608_64003368	-0.0337525672953785	-0.0639943111602494	-0.00351082343050754	0.0264808269556193	0.0215323429047435	-0.00870940096012743	0.0517740867696144	0.199631553548844	0.0552849102001219	0.0235671016505499	0.087002718749694	0.000557646788272415	gutturalis	rustica.r	0.246626231871451	464	0.788095238095238	0.765833333333333	0.839082614673166	0.779541446208113	0.724320981384615	0.798649237472767	0.760753880266075	0.762333554501753	0.795645019100793	0.70995670995671	0.712385342139057	0.823973055624432	chr02	64003296	64003295	+	1	NA	exon 	XM_040066012.1, exon 2 of 4)	mRNA-exon (XM_040066012.1, exon 2 of 4)	3166	XM_040066012.1	IRX1	XM_040066012	NA	NA	NA	NA	NA	mRNA	shore_exon 	chr02_64003295	0.787135380959829	0.000929995390394348	0.820887948255207	0.000621041996081795	0.842420291159951	0.00067649640892215	gutturalis dominant
chr03_53769482	-0.133079810812219	-0.25525290764509	-0.0109067139793477	0.0307685358226254	-0.0252377919141349	-0.147410888747006	0.0969353049187363	0.865558672406456	0.107842018898084	-0.02029420606858	0.235978243864748	0.111267813490882	gutturalis	rustica.r	0.246456934771911	465	0.252631578947368	0.56	0.301204819277108	0.231481481481481	0.253164556962025	0.428571428571429	0.420454545454545	0.672727272727273	0.318181818181818	0.486486486486487	0.329545454545455	0.418604651162791	chr03	53769483	53769482	+	1	NA	exon 	XM_040060403.1, exon 4 of 7)	mRNA-exon (XM_040060403.1, exon 4 of 7)	6131	XM_040060403.1	FUCA2	XM_040060403	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr03_53769482	0.387194581266913	0.0137478809183063	0.520274392079132	0.00988659133027322	0.495036600164997	0.0127826362808039	other
chr26_1864480_1867456	-0.0380750881265713	-0.0713055212590943	-0.00484465499404825	0.0223797671502588	-0.0166584341228893	-0.0498888672554123	0.0165719990096338	0.437828384653545	0.021416654003682	-0.0134357182942347	0.0562690263015988	0.295128113218782	gutturalis	rustica.r	0.246158926653805	466	0.192760490076461	0.217426894937975	0.27433720150735	0.266941782558885	0.282824750206366	0.23606683017506	0.204795676385197	0.269449278035977	0.211289105223113	0.178334912630008	0.235316094228919	0.217429465373583	chr26	1866440	1866439	+	1	NA	exon 	XM_040085617.1, exon 6 of 6)	mRNA-exon (XM_040085617.1, exon 6 of 6)	-1193	XM_040085567.1	ATXN7L2	XM_040085567	NA	NA	NA	NA	NA	mRNA	shore_exon 	chr26_1866439	0.242726455605288	0.00119500846565029	0.28080154373186	0.000512732747811216	0.26414310960897	0.00104110893490542	other
chr23_5128315	-0.137531941690195	-0.260494023724329	-0.0145698596560621	0.0261254554385879	-0.0954378893792135	-0.218399971413347	0.0275241926549199	0.150783823963049	0.042094052310982	-0.0868696673158412	0.171057771937805	0.699624666224361	gutturalis	rustica.r	0.246139202283255	467	0.21656050955414	0.207692307692308	0.111111111111111	0	0	0.191176470588235	0.0806451612903226	0.11864406779661	0.032258064516129	0.0303030303030303	0.106382978723404	0.0564516129032258	chr23	5128316	5128315	+	1	NA	intron 	XM_040086055.1, intron 7 of 9)	mRNA-intron (XM_040086051.1, intron 9 of 11)	-66595	XM_040086226.1	LOC120763123	XM_040086226	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr23_5128315	0.143854406299186	0.00739209991128654	0.281386347989382	0.0138965808461541	0.185948458610168	0.0146298339079563	other
chr13_624189_624317	-0.105318839631555	-0.202464015813176	-0.00817366344993453	0.0316585839008642	-0.00119248415724821	-0.0983376603388691	0.0959526920243727	0.999487176037529	0.104126355474307	0.00223963513797497	0.20601307581064	0.0444594035061842	gutturalis	rustica.r	0.246042523791381	468	0.133191410588671	0.176208445642408	0.179387387387387	0.0346226237530585	0.208333333333333	0.170496170496171	0.115173337026266	0.24889616347583	0.141828326775987	0.0940515741180193	0.282193959948321	0.055	chr13	624283	624282	+	1	NA	intron 	XM_040078628.1, intron 2 of 2)	mRNA-intron (XM_040078628.1, intron 2 of 2)	49943	XM_040078628.1	KCTD16	XM_040078628	NA	NA	NA	NA	NA	mRNA	shore_intron 	chr13_624282	0.158550249564498	0.00354388805418108	0.263869089196054	0.0102365556550747	0.262676605038806	0.00824797385129154	gutturalis dominant
chr17_3720712_3722712	-0.0508647145342719	-0.0833646993903089	-0.0183647296782349	0.00174800517025242	-0.0292930753828065	-0.0617930602388435	0.00320690947323051	0.0831392490120513	0.0215716391514654	-0.0125146325309421	0.0556579108338729	0.275137489153391	gutturalis	rustica.r	0.245967805016735	469	0.126273658873179	0.100522933556525	0.1078857027473	0.108226973185881	0.0994433808816926	0.162988065060341	0.141480049541607	0.119646374453709	0.0958078958078958	0.102757004154783	0.111320374250669	0.164833120158801	chr17	3720722	3720721	+	1	NA	intron 	XM_040083060.1, intron 3 of 9)	mRNA-intron (XM_040083060.1, intron 3 of 9)	1604	XM_040083060.1	SLC2A6	XM_040083060	NA	NA	NA	NA	NA	mRNA	shore_intron 	chr17_3720721	0.113710357716765	0.000497833209890914	0.164575072251036	0.00136992161361486	0.13528199686823	0.000541706334088117	other
chr09_5417675	-0.0656848849320081	-0.128295429285154	-0.00307434057886187	0.0384350856283259	-0.0371701506812028	-0.0977334345940923	0.0233931332316867	0.294991542993397	0.0285147342508054	-0.0369594698301044	0.0939889383317151	0.532083860024523	gutturalis	rustica.r	0.245910785961192	470	0.467836257309941	0.345070422535211	0.487179487179487	0.450381679389313	0.478494623655914	0.424242424242424	0.335078534031414	0.296	0.2	NA	0.338028169014085	0.414893617021277	chr09	5417676	5417675	+	1	NA	Intergenic	NA	Intergenic	-77813	XM_040074247.1	A4GNT	XM_040074247	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr09_5417675	0.443540993966508	0.00229472215774201	0.509225878898516	0.00343465895053551	0.472055728217313	0.0028438391559787	other
chr27_1085960	-0.0780021340610298	-0.150765296352178	-0.00523897176988129	0.0338572992867541	0.0338164929229741	-0.0389466693681744	0.106579655214123	0.49003060897526	0.111818626984004	0.0355039785522066	0.188133275415801	0.00328145353565346	gutturalis	rustica.r	0.24586888097455	471	0.4	0.317307692307692	0.520408163265306	0.38	0.388888888888889	0.371900826446281	0.301470588235294	0.285714285714286	0.271844660194175	0.339622641509434	0.284313725490196	0.386792452830189	chr27	1085961	1085960	+	1	NA	intron 	XM_040087488.1, intron 21 of 21)	mRNA-intron (XM_040087488.1, intron 21 of 21)	26315	XM_040087311.1	CDK5R1	XM_040087311	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr27_1085960	0.388137129017611	0.00337162307642076	0.466139263078641	0.0044850868267343	0.499955756001615	0.00481620257302717	gutturalis dominant
chr18_5030762	-0.0732304176740927	-0.145079438340629	-0.00138139700755602	0.0453459508150301	-0.0537527169406294	-0.120591023507143	0.0130855896258837	0.128426526616829	0.0194777007334632	-0.050267964525594	0.0892233659925204	0.759200059835714	gutturalis	rustica.r	0.245720382997979	472	0.956521739130435	0.805555555555556	NA	0.783783783783784	NA	0.896551724137931	0.810810810810811	0.981132075471698	NA	NA	0.813953488372093	0.859649122807018	chr18	5030763	5030762	+	1	NA	exon 	XM_040081854.1, exon 1 of 6)	mRNA-exon (XM_040081854.1, exon 1 of 6)	322	XM_040081854.1	OTOP3	XM_040081854	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr18_5030762	0.883260653016763	0.00341178964420612	0.956491070690856	0.00135209225813934	0.902738353750227	0.00298830494791948	other
chr03_9456256	-0.0569749832220473	-0.106765547247582	-0.00718441919651285	0.0225715305643235	-0.0193526459562617	-0.0691432099817962	0.0304379180692728	0.604480458037344	0.0376223372657856	-0.0145984468395774	0.0898431213711486	0.192591531512304	gutturalis	rustica.r	0.245505526107455	473	0.0656934306569343	0.121495327102804	0.0595238095238095	0.0674157303370786	0.136986301369863	0.155339805825243	0.043010752688172	0.0652173913043478	0.125	0.114285714285714	0.125	0.0602409638554217	chr03	9456257	9456256	+	1	NA	Intergenic	NA	Intergenic	86179	XM_040059388.1	BCL11A	XM_040059388	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr03_9456256	0.107008556859294	0.0020781652087461	0.163983540081341	0.00141162154792831	0.144630894125079	0.00261633310019864	other
chr05_61765	-0.105723061606179	-0.190902572277013	-0.0205435509353456	0.0128605210245315	-0.0611208906173565	-0.14630040128819	0.024058620053477	0.194983671139838	0.0446021709888226	-0.0447348534855514	0.133939195463197	0.440680027121645	gutturalis	rustica.r	0.245389371874772	474	0.6875	0.601626016260163	0.653333333333333	0.728155339805825	0.684684684684685	0.640625	0.672	0.71875	0.689320388349515	0.909090909090909	0.775510204081633	0.763636363636364	chr05	61766	61765	+	1	NA	Intergenic	NA	Intergenic	-95634	XM_040068671.1	LRFN5	XM_040068668	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr05_61765	0.639891547733649	0.00153193609263276	0.745614609339828	0.00466233822981417	0.684493718722472	0.0115436824727206	other
chr09_8006338	0.328251525998409	0.0693955948487375	0.587107457148081	0.011067352900071	0.169189300121963	-0.098416907983146	0.436795508227071	0.274874425550994	-0.159062225876446	-0.438908115475581	0.120783663722688	0.348268851190389	gutturalis	rustica.r	0.245205651378331	475	0	0.516393442622951	0.849056603773585	0.545454545454545	0.486301369863014	0	0.558823529411765	0.765027322404372	0	0	0.461538461538462	0	chr09	8006339	8006338	+	1	NA	Intergenic	NA	Intergenic	208523	XM_040073806.1	EPHA4	XM_040073805	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr09_8006338	0.332478001277516	0.11385412075641	0.00422647527910685	0.000108774727888301	0.17341577540107	0.0606560598060323	other
chr28_4849889_4850494	-0.0429603688260856	-0.0757432420444653	-0.0101774956077059	0.00850312196343028	-0.0360193292938586	-0.0688022025122383	-0.00323645607547886	0.029189694875936	0.00694103953222702	-0.0274419279676499	0.041324007032104	0.871165518794413	gutturalis	rustica.r	0.245146794019289	476	0.184598563829333	0.20278797572174	0.174019885875145	0.226171710249552	0.226724420950198	0.184128064078052	0.187708752709688	0.207942954447836	0.214986804576554	0.191810640198222	0.276256508274052	0.280566672652041	chr28	4849910	4849909	+	1	NA	promoter-TSS 	XM_040086753.1)	mRNA-promoter-TSS (XM_040086753.1)	-410	XM_040086753.1	KANK3	XM_040086755	NA	NA	NA	NA	NA	mRNA	island_promoter-TSS 	chr28_4849909	0.205787694704246	0.00113876435794008	0.248748063530332	0.0010142234387156	0.212728734236473	0.000393513640401657	rustica dominant
chr33_21986	0.248610367306905	0.0780053032719519	0.419215431341858	0.00368250004980719	0.192927960337407	0.0274167369770831	0.358439183697731	0.0203036872448976	-0.0556824069694981	-0.226287471004451	0.114922657065455	0.696256055859116	gutturalis	rustica.r	0.245142540884446	477	0.774193548387097	0.7	0.704545454545455	0.585106382978723	0.723684210526316	NA	0.447761194029851	0.611111111111111	0.267857142857143	NA	NA	0.63265306122449	chr33	21987	21986	+	1	NA	Intergenic	NA	Intergenic	9691	XM_040088650.1	LOC120764645	XM_040088650	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr33_21986	0.645350338053584	0.0151094468922231	0.396739970746679	0.0219739971104826	0.589667931084086	0.0213145446128058	rustica dominant
chr08_27348388	-0.150225749682776	-0.273861155115042	-0.0265903442505105	0.0149950566088737	-0.0500805106243858	-0.173715916056652	0.07355489480788	0.579415116955631	0.100145239058391	-0.0295246681060739	0.229815146222855	0.153419187159715	gutturalis	rustica.r	0.245004407401476	478	0.385416666666667	0.162162162162162	0.326797385620915	0.189349112426035	0.236842105263158	0.495238095238095	0.288461538461538	0.364341085271318	0.0410958904109589	0.173469387755102	0.228758169934641	0.538461538461538	chr08	27348389	27348388	+	1	NA	exon 	XM_040072352.1, exon 25 of 25)	mRNA-exon (XM_040072352.1, exon 25 of 25)	-6092	XM_040072630.1	MTA1	XM_040072630	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr08_27348388	0.297286834134077	0.0123493054778364	0.447512583816854	0.0122830529582173	0.397432073192468	0.0121221369350382	other
chr04_61235710	0.150112179282431	0.0147501218107811	0.28547423675408	0.0284733687735922	0.196237340093294	0.0479556354782278	0.344519044708361	0.00894463882844254	0.0461251608108634	-0.0892368966607862	0.181487218282513	0.665687785246915	gutturalis	rustica.r	0.244939593258847	479	0.272727272727273	0.2	0.206896551724138	0.162162162162162	0.222222222222222	0.372549019607843	0.24	0.0909090909090909	NA	NA	0.0540540540540541	0.323529411764706	chr04	61235711	61235710	+	1	NA	intron 	XM_040065808.1, intron 5 of 5)	mRNA-intron (XM_040065807.1, intron 5 of 5)	3604	XM_040065808.1	LOC120753522	XM_040065807	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr04_61235710	0.237636068436755	0.00634440248719488	0.087523889154324	0.00827836490380765	0.283761229247618	0.0180276834737714	rustica dominant
chr31_836498_839795	-0.0655987125185359	-0.115093013864504	-0.0161044111725682	0.0077692049353596	-0.00438036400818009	-0.0538746653541478	0.0451139373377876	0.973717115476485	0.0612183485103558	0.00930828732470506	0.113128409696007	0.0184618789441664	gutturalis	rustica.r	0.244897384367343	480	0.708988592321926	0.881158357771261	0.835150254421088	0.663978462339118	0.848070911479539	0.857632636387889	0.857012825313327	0.757121983831332	0.71409568684959	0.850465476129752	0.836711552090716	0.77735866190213	chr31	836542	836541	+	1	NA	Intergenic	NA	Intergenic	6572	XM_040088547.1	LOC120764564	XM_040088547	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr31_836541	0.796028423429878	0.00411866460734212	0.861627135948414	0.00109322900638095	0.857246771940234	0.000897188368130331	gutturalis dominant
