chrom	start	end	rate
NC_053455.1	44300000	44400000	2.871538358e-07
NC_053455.1	44400000	44500000	9.53354631e-08
NC_053455.1	44500000	44600000	2.105466223e-07
NC_053455.1	44600000	44700000	4.260744482e-07
NC_053455.1	44700000	44800000	4.293860846e-07
NC_053455.1	44800000	44900000	3.53005288e-07
NC_053455.1	44900000	45000000	2.688922693e-07
NC_053455.1	45000000	45100000	3.339938707e-07
NC_053455.1	45100000	45200000	3.234256348e-07
NC_053455.1	45200000	45300000	4.687217681e-07
NC_053455.1	45300000	45400000	1.118785134e-07
NC_053455.1	45400000	45500000	1.543520038e-07
NC_053455.1	45500000	45600000	2.477101556e-07
NC_053455.1	45600000	45700000	5.015179681e-07
NC_053455.1	45700000	45800000	3.988163582e-07
NC_053455.1	45800000	45900000	1.347444753e-07
NC_053455.1	45900000	46000000	1.618126619e-07
NC_053455.1	46000000	46100000	1.436518844e-07
NC_053455.1	46100000	46200000	1.583060976e-07
NC_053455.1	46200000	46300000	1.05490932e-07
NC_053455.1	46300000	46400000	2.450265697e-07
NC_053455.1	46400000	46500000	7.428366264e-08
NC_053455.1	46500000	46600000	1.911627184e-08
NC_053455.1	46600000	46700000	1.812508045e-08
NC_053455.1	46700000	46800000	6.447591526e-08
NC_053455.1	46800000	46900000	1.266796101e-07
NC_053455.1	46900000	47000000	7.864563911e-08
NC_053455.1	47000000	47100000	9.748996163e-08
NC_053455.1	47100000	47200000	1.188600282e-07
NC_053455.1	47200000	47300000	9.18142489e-08
NC_053455.1	47300000	47400000	2.155421328e-07
NC_053455.1	47400000	47500000	2.733332819e-07
NC_053455.1	47500000	47600000	2.990401096e-07
NC_053455.1	47600000	47700000	4.448675777e-07
NC_053455.1	47700000	47800000	1.973009767e-07
NC_053455.1	47800000	47900000	1.673329575e-07
NC_053455.1	47900000	48000000	1.673765963e-07
NC_053455.1	48000000	48100000	1.425427594e-07
NC_053455.1	48100000	48200000	1.97031847e-07
NC_053455.1	48200000	48300000	2.454264466e-07
NC_053455.1	48300000	48400000	7.678398818e-08
NC_053455.1	48400000	48500000	7.116310293e-08
NC_053455.1	48500000	48600000	7.351584793e-08
NC_053455.1	48600000	48700000	8.20948366e-08
NC_053455.1	48700000	48800000	3.555497087e-08
NC_053455.1	48800000	48900000	1.953433271e-08
NC_053455.1	48900000	49000000	1.564614796e-08
NC_053455.1	49000000	49100000	7.189215421e-09
NC_053455.1	49100000	49200000	4.012689646e-09
NC_053455.1	49200000	49300000	2.699749153e-09
NC_053455.1	49300000	49400000	1.146539915e-09
NC_053455.1	49400000	49500000	5.612714951e-10
NC_053455.1	49500000	49600000	7.187999139e-10
NC_053455.1	49600000	49700000	1.898882759e-09
NC_053455.1	49700000	49800000	1.393545469e-09
NC_053455.1	49800000	49900000	1.441677345e-09
NC_053455.1	49900000	50000000	4.664009939e-09
NC_053455.1	50000000	50100000	2.601112408e-09
NC_053455.1	50100000	50200000	6.044861747e-09
NC_053455.1	50200000	50300000	3.543659995e-09
NC_053455.1	50300000	50400000	5.972386064e-09
NC_053455.1	50400000	50500000	6.054061215e-09
NC_053455.1	50500000	50600000	7.070790444e-09
NC_053455.1	50600000	50700000	7.449183612e-09
NC_053455.1	50700000	50800000	8.79372767e-09
NC_053455.1	50800000	50900000	1.081583928e-08
NC_053455.1	50900000	51000000	5.564293512e-09
NC_053455.1	51000000	51100000	5.227388305e-09
NC_053455.1	51100000	51200000	1.089139029e-08
NC_053455.1	51200000	51300000	1.200084008e-08
NC_053455.1	51300000	51400000	1.612201715e-08
NC_053455.1	51400000	51500000	2.118912921e-08
NC_053455.1	51500000	51600000	3.92400583e-08
NC_053455.1	51600000	51700000	2.393298287e-08
NC_053455.1	51700000	51800000	6.035569841e-09
NC_053455.1	51800000	51900000	1.471771659e-08
NC_053455.1	51900000	52000000	1.427888693e-08
NC_053455.1	52000000	52100000	1.173243302e-09
NC_053455.1	52100000	52200000	2.246406921e-09
NC_053455.1	52200000	52300000	1.990839879e-09
NC_053455.1	52300000	52400000	1.2465654e-09
NC_053455.1	52400000	52500000	1.41950682e-09
NC_053455.1	52500000	52600000	3.440394868e-09
NC_053455.1	52600000	52700000	1.067795473e-09
NC_053455.1	52700000	52800000	9.028569697e-10
NC_053455.1	52800000	52900000	9.310508588e-10
NC_053455.1	52900000	53000000	7.918321386e-10
NC_053455.1	53000000	53100000	1.183345082e-09
NC_053455.1	53100000	53200000	1.244185243e-09
NC_053455.1	53200000	53300000	1.360830188e-09
NC_053455.1	53300000	53400000	4.624952728e-09
NC_053455.1	53400000	53500000	1.62115676e-09
NC_053455.1	53500000	53600000	1.042866656e-09
NC_053455.1	53600000	53700000	3.993033853e-10
NC_053455.1	53700000	53800000	6.941298413e-10
NC_053455.1	53800000	53900000	7.262671562e-10
NC_053455.1	53900000	54000000	1.180834335e-09
NC_053455.1	54000000	54100000	2.205587253e-09
NC_053455.1	54100000	54200000	3.071210228e-09
NC_053455.1	54200000	54300000	7.508426675e-09
NC_053455.1	54300000	54400000	2.107866228e-08
NC_053455.1	54400000	54500000	3.95313192e-08
NC_053455.1	54500000	54600000	3.95313192e-08
NC_053455.1	54600000	54700000	6.288299284e-08
NC_053455.1	54700000	54800000	8.140559575e-08
NC_053455.1	54800000	54900000	3.799274761e-08
NC_053455.1	54900000	55000000	8.489852114e-08
NC_053455.1	55000000	55100000	1.964710172e-07
NC_053455.1	55100000	55200000	6.677252736e-08
NC_053455.1	55200000	55300000	8.086795571e-08
NC_053455.1	55300000	55400000	1.233696499e-07
NC_053455.1	55400000	55500000	3.829387941e-07
NC_053455.1	55500000	55600000	1.881742341e-07
NC_053455.1	55600000	55700000	3.41816598e-07
NC_053455.1	55700000	55800000	1.911984273e-07
NC_053455.1	55800000	55900000	1.978590107e-07
NC_053455.1	55900000	56000000	2.45663903e-07
NC_053455.1	56000000	56100000	2.91520024e-07
NC_053455.1	56100000	56200000	3.550046751e-07
NC_053455.1	56200000	56300000	3.952219589e-07
NC_053455.1	56300000	56400000	3.305480793e-07
NC_053455.1	56400000	56500000	1.619843201e-07
NC_053455.1	56500000	56600000	1.41258905e-07
NC_053455.1	56600000	56700000	5.419418811e-07
NC_053455.1	56700000	56800000	5.581685508e-07
NC_053455.1	56800000	56900000	5.265061456e-07
NC_053455.1	56900000	57000000	4.866960286e-07
NC_053455.1	57000000	57100000	4.125770441e-07
NC_053455.1	57100000	57200000	4.120014048e-07
NC_053455.1	57200000	57300000	3.738849178e-07
NC_053455.1	57300000	57400000	3.581831513e-07
NC_053455.1	57400000	57500000	6.047528179e-07
NC_053455.1	57500000	57600000	4.356281298e-07
NC_053455.1	57600000	57700000	5.321294816e-07
NC_053455.1	57700000	57800000	6.308070723e-07
NC_053455.1	57800000	57900000	6.735010299e-07
NC_053455.1	57900000	58000000	7.19738448e-07
NC_053455.1	58000000	58100000	3.419319044e-07
NC_053455.1	58100000	58200000	5.767221645e-07
NC_053455.1	58200000	58300000	5.604806307e-07
NC_053455.1	58300000	58400000	4.929288143e-07
NC_053455.1	58400000	58500000	4.71018726e-07
NC_053455.1	58500000	58600000	4.969422686e-07
NC_053455.1	58600000	58700000	2.77454768e-07
NC_053455.1	58700000	58800000	1.702117274e-07
NC_053455.1	58800000	58900000	1.73785501e-07
NC_053455.1	58900000	59000000	2.928394809e-07
NC_053455.1	59000000	59100000	8.89177125e-07
NC_053455.1	59100000	59200000	6.318675873e-07
NC_053455.1	59200000	59300000	4.460562522e-07
NC_053455.1	59300000	59400000	3.991553789e-07
NC_053455.1	59400000	59500000	3.222354665e-07
NC_053455.1	59500000	59600000	3.079674079e-07
NC_053455.1	59600000	59700000	9.530390136e-07
NC_053455.1	59700000	59800000	3.818595055e-07
NC_053455.1	59800000	59900000	3.552052149e-07
NC_053455.1	59900000	60000000	5.992113265e-07
NC_053455.1	60000000	60100000	5.992113265e-07
NC_053455.1	60100000	60200000	6.829096707e-07
NC_053455.1	60200000	60300000	8.199644191e-07
NC_053455.1	60300000	60400000	7.01619668e-07
NC_053455.1	60400000	60500000	6.108514463e-07
NC_053455.1	60500000	60600000	5.757937433e-07
NC_053455.1	60600000	60700000	2.417200867e-07
NC_053455.1	60700000	60800000	2.230841953e-07
NC_053455.1	60800000	60900000	3.118390739e-07
NC_053455.1	60900000	61000000	3.269365532e-07
NC_053455.1	61000000	61100000	7.581793772e-07
NC_053455.1	61100000	61200000	8.013925756e-07
NC_053455.1	61200000	61300000	6.49346716e-07
NC_053455.1	61300000	61400000	4.181469713e-07
NC_053455.1	61400000	61500000	4.782055394e-07
NC_053455.1	61500000	61600000	2.511791284e-07
NC_053455.1	61600000	61700000	1.906142764e-07
NC_053455.1	61700000	61800000	3.114606584e-07
NC_053455.1	61800000	61900000	4.251386052e-07
NC_053455.1	61900000	62000000	3.953603185e-07
NC_053455.1	62000000	62100000	3.860323177e-07
NC_053455.1	62100000	62200000	3.821531278e-07
NC_053455.1	62200000	62300000	3.562746647e-07
NC_053455.1	62300000	62400000	4.114616748e-07
NC_053455.1	62400000	62500000	5.234477789e-07
NC_053455.1	62500000	62600000	5.298534282e-07
NC_053455.1	62600000	62700000	2.881026572e-07
NC_053455.1	62700000	62800000	4.300104477e-07
NC_053455.1	62800000	62900000	3.08604992e-07
NC_053455.1	62900000	63000000	1.367741043e-07
NC_053455.1	63000000	63100000	3.635824984e-07
NC_053455.1	63100000	63200000	7.685442488e-08
NC_053455.1	63200000	63258489	1.310333859e-08
NC_053457.1	0	100000	1.491416566e-10
NC_053457.1	100000	200000	1.124348922e-10
NC_053457.1	200000	300000	1.522872437e-10
NC_053457.1	300000	400000	1.168097881e-10
NC_053457.1	400000	500000	1.838089639e-10
NC_053457.1	500000	600000	3.909041352e-10
NC_053457.1	600000	700000	4.661843768e-10
NC_053457.1	700000	800000	6.735920741e-10
NC_053457.1	800000	900000	1.673304763e-09
NC_053457.1	900000	1000000	1.244668114e-09
NC_053457.1	1000000	1100000	1.817041742e-09
NC_053457.1	1100000	1200000	1.231487923e-08
NC_053457.1	1200000	1300000	9.815923829e-09
NC_053457.1	1300000	1400000	5.218576053e-08
NC_053457.1	1400000	1500000	9.142482753e-08
NC_053457.1	1500000	1600000	1.312476383e-07
NC_053457.1	1600000	1700000	1.385232813e-07
NC_053457.1	1700000	1800000	2.145585214e-07
NC_053457.1	1800000	1900000	1.627715471e-07
NC_053457.1	1900000	2000000	1.910308687e-07
NC_053457.1	2000000	2100000	1.086269312e-07
NC_053457.1	2100000	2200000	1.261604926e-07
NC_053457.1	2200000	2300000	1.535751185e-07
NC_053457.1	2300000	2400000	1.695971498e-07
NC_053457.1	2400000	2500000	3.896858603e-07
NC_053457.1	2500000	2600000	8.316283321e-08
NC_053457.1	2600000	2700000	2.254048016e-08
NC_053457.1	2700000	2800000	2.642155939e-08
NC_053457.1	2800000	2900000	1.90941184e-09
NC_053457.1	2900000	3000000	3.061628672e-09
NC_053457.1	3000000	3100000	6.087488068e-09
NC_053457.1	3100000	3200000	2.774795151e-08
NC_053457.1	3200000	3300000	8.602332513e-09
NC_053457.1	3300000	3400000	3.094822048e-08
NC_053457.1	3400000	3500000	1.720303341e-07
NC_053457.1	3500000	3600000	2.730502989e-07
NC_053457.1	3600000	3700000	3.135642857e-07
NC_053457.1	3700000	3800000	3.539617255e-07
NC_053457.1	3800000	3900000	3.339286472e-07
NC_053457.1	3900000	4000000	4.277721849e-07
NC_053457.1	4000000	4100000	3.561315688e-07
NC_053457.1	4100000	4200000	3.033095524e-07
NC_053457.1	4200000	4300000	6.136698132e-07
NC_053457.1	4300000	4400000	6.441682367e-07
NC_053457.1	4400000	4500000	4.766845212e-07
NC_053457.1	4500000	4600000	3.403042554e-07
NC_053457.1	4600000	4700000	2.49681282e-07
NC_053457.1	4700000	4800000	3.839400459e-07
NC_053457.1	4800000	4900000	4.395508717e-07
NC_053457.1	4900000	5000000	3.961390626e-07
NC_053457.1	5000000	5100000	3.900472329e-07
NC_053457.1	5100000	5200000	4.392967713e-07
NC_053457.1	5200000	5300000	2.091743939e-07
NC_053457.1	5300000	5400000	1.887218162e-07
NC_053457.1	5400000	5500000	2.250063263e-07
NC_053457.1	5500000	5600000	2.470307947e-07
NC_053457.1	5600000	5700000	2.861519776e-07
NC_053457.1	5700000	5800000	3.11580657e-07
NC_053457.1	5800000	5900000	3.150682388e-07
NC_053457.1	5900000	6000000	4.974974653e-07
NC_053457.1	6000000	6100000	3.950260641e-07
NC_053457.1	6100000	6200000	5.177996708e-07
NC_053457.1	6200000	6300000	5.069575677e-07
NC_053457.1	6300000	6400000	4.85555848e-07
NC_053457.1	6400000	6500000	4.910626893e-07
NC_053457.1	6500000	6600000	3.769041148e-07
NC_053457.1	6600000	6700000	8.629979298e-08
NC_053457.1	6700000	6800000	2.44221948e-07
NC_053457.1	6800000	6900000	6.212695075e-07
NC_053457.1	6900000	7000000	5.796218256e-07
NC_053457.1	7000000	7100000	5.391033769e-07
NC_053457.1	7100000	7200000	5.324762465e-07
NC_053457.1	7200000	7300000	4.256591976e-07
NC_053457.1	7300000	7400000	5.081847525e-07
NC_053457.1	7400000	7500000	3.077697887e-07
NC_053457.1	7500000	7600000	4.205344406e-07
NC_053457.1	7600000	7700000	6.163937063e-07
NC_053457.1	7700000	7800000	4.746970978e-07
NC_053457.1	7800000	7900000	2.487153924e-07
NC_053457.1	7900000	8000000	4.518157416e-07
NC_053457.1	8000000	8100000	4.391252601e-07
NC_053457.1	8100000	8200000	5.225393842e-07
NC_053457.1	8200000	8300000	5.368913006e-07
NC_053457.1	8300000	8400000	8.487065183e-07
NC_053457.1	8400000	8500000	3.139212184e-07
NC_053457.1	8500000	8600000	3.140332653e-07
NC_053457.1	8600000	8700000	3.248768081e-07
NC_053457.1	8700000	8800000	2.875982464e-07
NC_053457.1	8800000	8900000	2.860774429e-07
NC_053457.1	8900000	9000000	3.714847668e-07
NC_053457.1	9000000	9100000	1.361812664e-07
NC_053457.1	9100000	9200000	3.866197696e-07
NC_053457.1	9200000	9300000	4.154679725e-07
NC_053457.1	9300000	9400000	4.756967236e-07
NC_053457.1	9400000	9500000	3.390147361e-07
NC_053457.1	9500000	9600000	2.88265694e-07
NC_053457.1	9600000	9700000	1.689799542e-07
NC_053457.1	9700000	9800000	1.424685469e-07
NC_053457.1	9800000	9900000	1.415439944e-07
NC_053457.1	9900000	10000000	1.146483951e-07
NC_053457.1	10000000	10100000	4.087326612e-07
NC_053457.1	10100000	10200000	3.957637924e-07
NC_053457.1	10200000	10300000	3.450001542e-07
NC_053457.1	10300000	10400000	5.195885966e-07
NC_053457.1	10400000	10500000	4.433273458e-07
NC_053457.1	10500000	10600000	2.5020866e-07
NC_053457.1	10600000	10700000	2.296221415e-07
NC_053457.1	10700000	10800000	1.467375773e-07
NC_053457.1	10800000	10900000	3.446284741e-07
NC_053457.1	10900000	11000000	4.834024642e-07
NC_053457.1	11000000	11100000	4.592366833e-07
NC_053457.1	11100000	11200000	8.479523805e-07
NC_053457.1	11200000	11300000	4.042196914e-07
NC_053457.1	11300000	11400000	3.115729977e-07
NC_053457.1	11400000	11500000	2.903817711e-07
NC_053457.1	11500000	11600000	3.789129711e-07
NC_053457.1	11600000	11700000	3.815665498e-07
NC_053457.1	11700000	11800000	3.475440345e-07
NC_053457.1	11800000	11900000	3.481970611e-07
NC_053457.1	11900000	12000000	3.413419202e-07
NC_053457.1	12000000	12100000	2.843273106e-07
NC_053457.1	12100000	12200000	2.674478741e-07
NC_053457.1	12200000	12300000	3.048872059e-07
NC_053457.1	12300000	12400000	4.504682784e-07
NC_053457.1	12400000	12500000	4.811224665e-07
NC_053457.1	12500000	12600000	3.57265853e-07
NC_053457.1	12600000	12700000	2.615994042e-07
NC_053457.1	12700000	12800000	2.897165346e-07
NC_053457.1	12800000	12900000	2.538151317e-07
NC_053457.1	12900000	13000000	1.67596502e-07
NC_053457.1	13000000	13100000	1.663480765e-07
NC_053457.1	13100000	13200000	1.754195909e-07
NC_053457.1	13200000	13300000	2.379656354e-07
NC_053457.1	13300000	13400000	1.337450234e-07
NC_053457.1	13400000	13500000	5.533007551e-08
NC_053457.1	13500000	13600000	1.891068326e-07
NC_053457.1	13600000	13700000	1.526062569e-07
NC_053457.1	13700000	13800000	1.653482913e-07
NC_053457.1	13800000	13900000	1.653482913e-07
NC_053457.1	13900000	14000000	1.762629997e-07
NC_053457.1	14000000	14100000	1.863664798e-07
NC_053457.1	14100000	14200000	1.863664798e-07
NC_053457.1	14200000	14300000	1.759417678e-07
NC_053457.1	14300000	14400000	8.822322135e-08
NC_053457.1	14400000	14500000	9.109897198e-08
NC_053457.1	14500000	14600000	2.022597925e-07
NC_053457.1	14600000	14700000	1.53390249e-07
NC_053457.1	14700000	14800000	2.290193846e-07
NC_053457.1	14800000	14900000	2.299997873e-07
NC_053457.1	14900000	15000000	1.962487284e-07
NC_053457.1	15000000	15100000	2.216199019e-07
NC_053457.1	15100000	15200000	1.146282528e-07
NC_053457.1	15200000	15300000	1.044420395e-07
NC_053457.1	15300000	15400000	3.092319823e-07
NC_053457.1	15400000	15500000	3.480068504e-07
NC_053457.1	15500000	15600000	2.957767543e-07
NC_053457.1	15600000	15700000	2.381092709e-07
NC_053457.1	15700000	15800000	1.590766107e-07
NC_053457.1	15800000	15900000	2.052587422e-07
NC_053457.1	15900000	16000000	1.122695942e-07
NC_053457.1	16000000	16100000	1.034431e-07
NC_053457.1	16100000	16200000	1.567040684e-07
NC_053457.1	16200000	16300000	1.138443851e-07
NC_053457.1	16300000	16400000	2.792057941e-07
NC_053457.1	16400000	16500000	1.796937073e-07
NC_053457.1	16500000	16600000	7.602927667e-08
NC_053457.1	16600000	16700000	2.199478877e-07
NC_053457.1	16700000	16800000	1.543692323e-07
NC_053457.1	16800000	16900000	1.516675289e-07
NC_053457.1	16900000	17000000	2.71088465e-07
NC_053457.1	17000000	17100000	2.195059299e-07
NC_053457.1	17100000	17200000	2.715155156e-07
NC_053457.1	17200000	17300000	1.738111429e-07
NC_053457.1	17300000	17400000	2.272987129e-07
NC_053457.1	17400000	17500000	2.898360175e-07
NC_053457.1	17500000	17600000	1.415242932e-07
NC_053457.1	17600000	17700000	3.143938834e-07
NC_053457.1	17700000	17800000	3.284866562e-07
NC_053457.1	17800000	17900000	1.498232778e-07
NC_053457.1	17900000	18000000	2.474049078e-07
NC_053457.1	18000000	18100000	2.662448059e-07
NC_053457.1	18100000	18200000	3.220216869e-07
NC_053457.1	18200000	18300000	1.977950672e-07
NC_053457.1	18300000	18400000	2.292251249e-07
NC_053457.1	18400000	18500000	3.041208765e-07
NC_053457.1	18500000	18600000	3.323009178e-07
NC_053457.1	18600000	18700000	4.474708129e-07
NC_053457.1	18700000	18800000	4.78007793e-07
NC_053457.1	18800000	18900000	3.135886477e-07
NC_053457.1	18900000	19000000	3.100490828e-07
NC_053457.1	19000000	19100000	3.497183662e-07
NC_053457.1	19100000	19200000	2.519783095e-07
NC_053457.1	19200000	19300000	3.009255983e-07
NC_053457.1	19300000	19400000	5.967843658e-07
NC_053457.1	19400000	19500000	2.43157478e-07
NC_053457.1	19500000	19600000	2.864644925e-07
NC_053457.1	19600000	19700000	2.391067085e-07
NC_053457.1	19700000	19800000	2.188437589e-07
NC_053457.1	19800000	19900000	3.128233426e-07
NC_053457.1	19900000	20000000	3.027496097e-07
NC_053457.1	20000000	20100000	3.057282858e-07
NC_053457.1	20100000	20200000	3.261293917e-07
NC_053457.1	20200000	20300000	3.365854246e-07
NC_053457.1	20300000	20400000	4.955897554e-07
NC_053457.1	20400000	20500000	3.156767013e-07
NC_053457.1	20500000	20600000	2.212973672e-07
NC_053457.1	20600000	20700000	2.046554907e-07
NC_053457.1	20700000	20800000	2.658460731e-07
NC_053457.1	20800000	20900000	2.923371179e-07
NC_053457.1	20900000	21000000	2.825117158e-07
NC_053457.1	21000000	21100000	3.094390415e-07
NC_053457.1	21100000	21200000	4.667753678e-07
NC_053457.1	21200000	21300000	2.900488287e-07
NC_053457.1	21300000	21400000	3.440357848e-07
NC_053457.1	21400000	21500000	3.29779321e-07
NC_053457.1	21500000	21600000	3.579841804e-07
NC_053457.1	21600000	21700000	4.225183757e-07
NC_053457.1	21700000	21800000	3.367697129e-07
NC_053457.1	21800000	21900000	3.418850197e-07
NC_053457.1	21900000	22000000	5.072102614e-07
NC_053457.1	22000000	22100000	4.878740702e-07
NC_053457.1	22100000	22200000	1.761865929e-07
NC_053457.1	22200000	22300000	5.576539538e-07
NC_053457.1	22300000	22400000	9.636237817e-08
NC_053457.1	22400000	22500000	3.113896659e-07
NC_053457.1	22500000	22600000	5.255034078e-07
NC_053457.1	22600000	22700000	4.933191528e-07
NC_053457.1	22700000	22800000	1.936435392e-07
NC_053457.1	22800000	22900000	2.675354718e-07
NC_053457.1	22900000	23000000	3.181381841e-07
NC_053457.1	23000000	23100000	5.106916687e-07
NC_053457.1	23100000	23200000	6.040407914e-07
NC_053457.1	23200000	23300000	2.384574038e-07
NC_053457.1	23300000	23400000	5.648502089e-07
NC_053457.1	23400000	23500000	2.312752292e-07
NC_053457.1	23500000	23600000	2.786588287e-07
NC_053457.1	23600000	23700000	3.238099737e-07
NC_053457.1	23700000	23800000	1.412504787e-07
NC_053457.1	23800000	23900000	3.83674007e-07
NC_053457.1	23900000	24000000	3.21521212e-07
NC_053457.1	24000000	24100000	3.320247544e-07
NC_053457.1	24100000	24200000	6.054900986e-07
NC_053457.1	24200000	24300000	3.729348847e-07
NC_053457.1	24300000	24400000	9.205919898e-08
NC_053457.1	24400000	24500000	1.135247853e-07
NC_053457.1	24500000	24600000	3.560390846e-07
NC_053457.1	24600000	24700000	2.762780193e-07
NC_053457.1	24700000	24800000	1.673599318e-07
NC_053457.1	24800000	24900000	2.448632464e-07
NC_053457.1	24900000	25000000	3.030412473e-07
NC_053457.1	25000000	25100000	3.592817237e-07
NC_053457.1	25100000	25200000	4.708653286e-07
NC_053457.1	25200000	25300000	4.202685165e-07
NC_053457.1	25300000	25400000	2.938638927e-07
NC_053457.1	25400000	25500000	3.296916644e-07
NC_053457.1	25500000	25600000	3.09176087e-07
NC_053457.1	25600000	25700000	3.151205247e-07
NC_053457.1	25700000	25800000	2.96528849e-07
NC_053457.1	25800000	25900000	5.151903053e-07
NC_053457.1	25900000	26000000	4.16600675e-07
NC_053457.1	26000000	26100000	4.283052871e-07
NC_053457.1	26100000	26200000	2.472368119e-07
NC_053457.1	26200000	26300000	2.761709361e-07
NC_053457.1	26300000	26400000	6.026418999e-07
NC_053457.1	26400000	26500000	5.804271657e-07
NC_053457.1	26500000	26600000	4.679847579e-07
NC_053457.1	26600000	26700000	4.040190739e-07
NC_053457.1	26700000	26800000	4.560542163e-07
NC_053457.1	26800000	26900000	4.763915573e-07
NC_053457.1	26900000	27000000	2.65416387e-07
NC_053457.1	27000000	27100000	2.297483375e-07
NC_053457.1	27100000	27200000	3.220256619e-07
NC_053457.1	27200000	27300000	3.291571041e-07
NC_053457.1	27300000	27400000	3.620721443e-07
NC_053457.1	27400000	27500000	3.746881221e-07
NC_053457.1	27500000	27600000	2.948954713e-07
NC_053457.1	27600000	27700000	3.217687431e-07
NC_053457.1	27700000	27800000	3.916681736e-07
NC_053457.1	27800000	27900000	5.131211056e-07
NC_053457.1	27900000	28000000	6.13674068e-07
NC_053457.1	28000000	28100000	4.89914621e-07
NC_053457.1	28100000	28200000	4.881124972e-07
NC_053457.1	28200000	28300000	4.068035595e-07
NC_053457.1	28300000	28400000	3.564874293e-07
NC_053457.1	28400000	28500000	4.988353096e-07
NC_053457.1	28500000	28600000	3.677026351e-07
NC_053457.1	28600000	28700000	2.250342462e-07
NC_053457.1	28700000	28800000	2.036974283e-07
NC_053457.1	28800000	28900000	2.107051344e-07
NC_053457.1	28900000	29000000	4.027515144e-07
NC_053457.1	29000000	29100000	3.966199926e-07
NC_053457.1	29100000	29200000	4.102508306e-07
NC_053457.1	29200000	29300000	4.932131042e-07
NC_053457.1	29300000	29400000	4.079095494e-07
NC_053457.1	29400000	29500000	6.018905428e-07
NC_053457.1	29500000	29600000	6.210388516e-07
NC_053457.1	29600000	29700000	5.616275093e-07
NC_053457.1	29700000	29800000	5.395451237e-07
NC_053457.1	29800000	29900000	5.308153663e-07
NC_053457.1	29900000	30000000	5.01163621e-07
NC_053457.1	30000000	30100000	5.002570226e-07
NC_053457.1	30100000	30200000	6.874283565e-07
NC_053457.1	30200000	30300000	5.049811563e-07
NC_053457.1	30300000	30400000	8.49150118e-07
NC_053457.1	30400000	30500000	4.292966023e-07
NC_053457.1	30500000	30600000	6.323827487e-07
NC_053457.1	30600000	30700000	7.402195538e-07
NC_053457.1	30700000	30800000	5.847977242e-07
NC_053457.1	30800000	30900000	7.016846678e-07
NC_053457.1	30900000	31000000	7.025347188e-07
NC_053457.1	31000000	31100000	6.818661232e-07
NC_053457.1	31100000	31200000	6.334242935e-07
NC_053457.1	31200000	31300000	5.534433036e-07
NC_053457.1	31300000	31400000	4.140012148e-07
NC_053457.1	31400000	31500000	4.069192255e-07
NC_053457.1	31500000	31600000	5.579201181e-07
NC_053457.1	31600000	31700000	4.883738857e-07
NC_053457.1	31700000	31800000	4.570240222e-07
NC_053457.1	31800000	31900000	2.969561181e-07
NC_053457.1	31900000	32000000	5.019196706e-07
NC_053457.1	32000000	32100000	5.749893686e-07
NC_053457.1	32100000	32200000	6.948643885e-07
NC_053457.1	32200000	32300000	7.118820771e-07
NC_053457.1	32300000	32400000	5.564533436e-07
NC_053457.1	32400000	32500000	5.062373762e-07
NC_053457.1	32500000	32600000	4.309839079e-07
NC_053457.1	32600000	32700000	6.713745856e-07
NC_053457.1	32700000	32800000	5.89414854e-07
NC_053457.1	32800000	32900000	5.721411736e-07
NC_053457.1	32900000	33000000	8.111405188e-07
NC_053457.1	33000000	33100000	4.275370069e-07
NC_053457.1	33100000	33200000	5.476191683e-07
NC_053457.1	33200000	33300000	9.251582007e-07
NC_053457.1	33300000	33400000	9.05538262e-07
NC_053457.1	33400000	33500000	7.818884953e-07
NC_053457.1	33500000	33600000	4.679258331e-07
NC_053457.1	33600000	33700000	3.63960109e-07
NC_053457.1	33700000	33800000	5.746313564e-07
NC_053457.1	33800000	33900000	7.372847455e-07
NC_053457.1	33900000	34000000	6.050507039e-07
NC_053457.1	34000000	34100000	5.556173155e-07
NC_053457.1	34100000	34200000	6.364778727e-07
NC_053457.1	34200000	34300000	6.589399252e-07
NC_053457.1	34300000	34400000	7.176300596e-07
NC_053457.1	34400000	34500000	6.950245451e-07
NC_053457.1	34500000	34600000	5.119461634e-07
NC_053457.1	34600000	34700000	5.943929313e-07
NC_053457.1	34700000	34800000	8.161305419e-07
NC_053457.1	34800000	34900000	8.310800573e-07
NC_053457.1	34900000	35000000	1.760939916e-06
NC_053457.1	35000000	35100000	1.974613796e-06
NC_053457.1	35100000	35200000	2.598869705e-06
NC_053457.1	35200000	35300000	2.113206747e-06
NC_053457.1	35300000	35400000	8.7008548e-07
NC_053457.1	35400000	35500000	5.341335354e-07
NC_053457.1	35500000	35600000	4.206308835e-07
NC_053457.1	35600000	35700000	1.192869725e-07
NC_053457.1	35700000	35800000	1.510177653e-08
NC_053457.1	35800000	35900000	9.200017354e-09
NC_053457.1	35900000	36000000	9.200017354e-09
NC_053457.1	36000000	36085389	9.200017354e-09
NC_053456.1	0	100000	2.861206654e-09
NC_053456.1	100000	200000	8.705268635e-10
NC_053456.1	200000	300000	5.123440173e-09
NC_053456.1	300000	400000	1.047042516e-08
NC_053456.1	400000	500000	2.203389311e-07
NC_053456.1	500000	600000	9.333327535e-07
NC_053456.1	600000	700000	8.142396975e-07
NC_053456.1	700000	800000	1.563795566e-06
NC_053456.1	800000	900000	1.432780398e-06
NC_053456.1	900000	1000000	1.352941517e-06
