site.id	RT-R_diff	RT-R_lwr	RT-R_upr	RT-R_p_value_adjusted	T-R_diff	T-R_lwr	T-R_upr	T-R_p_value_adjusted	T-RT_diff	T-RT_lwr	T-RT_upr	T-RT_p_value_adjusted	pop1	pop2	pst	rank	RU_13_T_NB027_BL_ADL_M	RU_13_T_NB028_BL_ADL_F	RU_13_T_NB029_BL_ADL_F	RU_13_T_NB031_BL_ADL_F	RU_13_T_NB033_BL_ADL_F	US_02_E_2171.28178_BL_ADL_U	US_02_E_2171.28179_BL_ADL_U	US_02_E_2171.28186_BL_ADL_U	US_02_E_2171.28193_BL_ADL_U	US_02_E_3121.88807_BL_ADL_U	US_02_E_3121.88831_BL_ADL_U	US_02_E_3121.88841_BL_ADL_U	Chr	Start	End	Strand	Peak.Score	Focus.Ratio.Region.Size	Annotation	extra	Detailed.Annotation	Distance.to.TSS	Nearest.PromoterID	Entrez.ID	Nearest.Unigene	Nearest.Refseq	Nearest.Ensembl	Gene.Name	Gene.Alias	Gene.Description	Gene.Type	category	loci.id	Rr	Rr.var	T	T.var	RT	RT.var	type
chr10_7173354	0.0448324277555209	-0.0281657485063244	0.117830604017366	0.297257256995673	0.0947554541553273	0.0195777493658933	0.169933158944761	0.0112865141057532	0.0499230263998064	-0.028410348589307	0.12825640138892	0.272051224693739	rustica.r	tytleri	0.207295565086261	424	0.223404255319149	0.213675213675214	0.016260162601626	0.125827814569536	0.275510204081633	0.0729166666666667	0.00900900900900901	0.258064516129032	0.315789473684211	0.203125	0.0824742268041237	0.0245901639344262	chr10	7173355	7173354	+	1	NA	intron 	XM_040077377.1, intron 4 of 8)	mRNA-intron (XM_040077376.1, intron 4 of 8)	25239	XM_040077377.1	RFX7	XM_040077377	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr10_7173354	0.0780981956831982	0.00179501245451906	0.172853649838525	0.0070994526385992	0.122930623438719	0.00626531005201006	other
chr03_57548840_57550840	0.00818317089567841	-0.0913096176864413	0.107675959477798	0.977444417134127	0.108861135517766	0.00639776079077799	0.211324510244754	0.0355827032552064	0.100677964622087	-0.00608642752875216	0.207442356772927	0.0674774759008064	rustica.r	tytleri	0.207282415124887	425	0.3931732263297	0.265453248530025	0.243711098372586	0.189722547868968	0.343948729466422	0.355401603756867	0.227621693848785	0.224640856999287	0.131057298806955	0.0878280719744135	0.208119170571851	0.203445662115845	chr03	57548947	57548946	+	1	NA	Intergenic	NA	Intergenic	-9991	XR_005700228.1	LOC120750992	XR_005700228	NA	NA	NA	NA	NA	lnc_RNA	shore_Intergenic	chr03_57548946	0.200828542501464	0.0077645411037196	0.30968967801923	0.00692044520872001	0.209011713397143	0.0117953921213385	other
chr05_55399918_55400699	-0.00516311916593935	-0.0434043222240544	0.0330780838921757	0.940465007689683	0.0473858497849089	0.00800286761308689	0.0867688319567308	0.0158815402884098	0.0525489689508482	0.0115128410284048	0.0935850968732916	0.00999177971812482	rustica.r	tytleri	0.206929353536239	426	0.127371064477128	0.131262248788733	0.154475637262782	0.239192781208797	0.230913575384427	0.0583154786367558	0.0835737981600628	0.16407932293177	0.118515284627615	0.0422955389052173	0.126003219254493	0.107363040807761	chr05	55399941	55399940	+	1	NA	intron 	XM_040066112.1, intron 4 of 13)	mRNA-intron (XM_040066104.1, intron 4 of 12)	-1968	XM_040066111.1	PAX6	XM_040066108	NA	NA	NA	NA	NA	mRNA	island_intron 	chr05_55399940	0.107495980796599	0.000826429481235369	0.154881830581508	0.00229448765013327	0.102332861630659	0.00100373166816498	rustica dominant
chr09_2644452	-0.0248390328879284	-0.082339055880733	0.0326609901048761	0.540822400605241	0.0589889482554359	-0.00022787023648204	0.118205766747354	0.0510391300295014	0.0838279811433643	0.0221254689213947	0.145530493365334	0.00618542184030146	rustica.r	tytleri	0.206744990211318	429	0.868131868131868	0.953703703703704	0.8	0.877551020408163	0.923076923076923	NA	0.734375	0.784810126582278	0.868131868131868	0.914285714285714	0.734042553191489	0.775	chr09	2644453	2644452	+	1	NA	exon 	XM_040074669.1, exon 3 of 7)	mRNA-exon (XM_040074669.1, exon 3 of 7)	6441	XM_040074670.1	KLHL6	XM_040074669	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr09_2644452	0.82472999049641	0.00184389804680475	0.883718938751846	0.00172545929258073	0.799890957608482	0.00537666198469302	other
chr02_1573008	0.0173507387820484	-0.0504700659932521	0.0851715435573489	0.801158517258102	0.0979779738306779	0.0260431473874619	0.169912800273894	0.00630541604528623	0.0806272350486295	0.00869240860541348	0.152562061491845	0.0258708770836126	rustica.r	tytleri	0.206646835200833	430	0.878787878787879	1	0.783783783783784	0.955555555555556	0.947368421052632	0.942857142857143	0.947368421052632	NA	NA	NA	NA	NA	chr02	1573009	1573008	+	1	NA	exon 	XM_040069785.1, exon 2 of 6)	mRNA-exon (XM_040069785.1, exon 2 of 6)	81524	XM_040069785.1	LOC120755148	XM_040069785	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr02_1573008	0.819043952401775	0.00328650925755467	0.917021926232453	0.00456777655898081	0.836394691183823	0.00345764406534339	rustica dominant
chr24_5039422	0.0748682200433898	0.00254382796029311	0.147192612126486	0.0413723700709557	0.0673411223250718	-0.00498326975802484	0.139665514408168	0.0716471101902582	-0.00752709771831794	-0.0848451251130761	0.0697909296764402	0.968429390483187	rustica.r	tytleri	0.206577148528529	431	0.739583333333333	0.685714285714286	0.608247422680412	0.672897196261682	0.690909090909091	0.523809523809524	0.645161290322581	0.673913043478261	0.69047619047619	NA	0.604166666666667	0.811320754716981	chr24	5039423	5039422	+	1	NA	TTS 	XM_040085221.1)	mRNA-TTS (XM_040085221.1)	-77972	XR_005703932.1	LOC120762636	XR_005703933	NA	NA	NA	NA	NA	lnc_RNA	opensea_TTS 	chr24_5039422	0.610794739768193	0.00466468978564525	0.678135862093265	0.00169408187892175	0.685662959811583	0.00666087922395256	other
chr14_717709	0.0155791195783685	-0.0922338835771579	0.123392122733895	0.931275985283883	-0.0993905273620579	-0.207203530517584	0.00842247579346851	0.074867329423574	-0.114969646940426	-0.225583454251285	-0.00435583962956795	0.0405119792428722	rustica.r	tytleri	0.206572254066913	432	0.27027027027027	0.408450704225352	0.310344827586207	0.416666666666667	0.4	0.373333333333333	0.432098765432099	0.606060606060606	0.411764705882353	0.444444444444444	0.447058823529412	0.363636363636364	chr14	717710	717709	+	1	NA	Intergenic	NA	Intergenic	-25860	XM_040079345.1	LOC120759755	XM_040079345	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr14_717709	0.435012378842405	0.00293015963853789	0.335621851480347	0.00891933395835069	0.450591498420773	0.0155169904425766	other
chr24_5830408	-0.0436138609444264	-0.126462222036948	0.0392345001480956	0.404568626200813	-0.114949975784992	-0.203266625454062	-0.0266333261159218	0.00887766924667466	-0.0713361148405652	-0.163117469469219	0.0204452397880888	0.150483872788506	rustica.r	tytleri	0.206561283710709	433	0.519230769230769	0.553846153846154	0.514285714285714	0.478260869565217	0.561643835616438	0.545454545454545	0.641975308641975	0.685185185185185	0.689655172413793	0.411764705882353	0.627906976744186	0.474358974358974	chr24	5830409	5830408	+	1	NA	exon 	XM_040085193.1, exon 3 of 8)	mRNA-exon (XM_040085193.1, exon 3 of 8)	2790	XM_040085193.1	ANKK1	XM_040085193	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr24_5830408	0.66753005527469	0.00937832454456541	0.552580079489698	0.00401841318392227	0.623916194330263	0.0036825799789144	other
chr08_10999008	-0.142113411901297	-0.247534842186786	-0.0366919816158071	0.00660331798046776	-0.154829212745161	-0.263398242415904	-0.0462601830744172	0.00405051352665542	-0.0127158008438638	-0.125842139792666	0.100410538104939	0.958318388754732	rustica.r	tytleri	0.206457143898927	434	0.310344827586207	0.315789473684211	0.342105263157895	0.379746835443038	0.276923076923077	0.6	0.522388059701492	0.457627118644068	0.466666666666667	0.422222222222222	0.40625	0.343283582089552	chr08	10999009	10999008	+	1	NA	Intergenic	NA	Intergenic	-6163	XM_040073025.1	PTPRF	XM_040073017	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr08_10999008	0.494329558361678	0.0103882230149289	0.339500345616518	0.0117627252061567	0.352216146460381	0.00765169936144125	tytleri dominant
chr12_18476301	-0.20648538874023	-0.386849844164653	-0.026120933315807	0.0223299557556815	-0.204539822500314	-0.390289473776075	-0.0187901712245539	0.0286507077515115	0.00194556623991526	-0.191601139239263	0.195492271719094	0.99965898488732	rustica.r	tytleri	0.206398737585889	436	0.361344537815126	0.393333333333333	0.223021582733813	0.267441860465116	0.149253731343284	0.591304347826087	0.132231404958678	0.111111111111111	0.333333333333333	0.527777777777778	0.576923076923077	0.446969696969697	chr12	18476302	18476301	+	1	NA	Intergenic	NA	Intergenic	-77328	XM_040076140.1	CNTN6	XM_040076140	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr12_18476301	0.544524846622562	0.0124241822594084	0.339985024122247	0.019571370844976	0.338039457882332	0.0575863646616283	tytleri dominant
chr18_10868591_10870416	0.0579955214471905	-0.0203644369352664	0.136355479829647	0.177963883862322	0.0942196699900603	0.0135200947368668	0.174919245243254	0.0195766976312005	0.0362241485428698	-0.0478628837425192	0.120311180828259	0.542610088864562	rustica.r	tytleri	0.206326923048884	437	0.478258649883668	0.437121479910451	0.50665191243942	0.502387400107455	0.517608324117824	0.447207234434636	0.473311494049876	0.471034520244005	0.488839488839489	0.395261509971728	0.455501716216784	0.51110955871995	chr18	10868806	10868805	+	1	NA	intron 	XM_040081667.1, intron 2 of 44)	mRNA-intron (XM_040081667.1, intron 2 of 44)	23033	XM_040081667.1	SDK2	XM_040081667	NA	NA	NA	NA	NA	mRNA	shore_intron 	chr18_10868805	0.384581898874487	0.0071856750061324	0.478801568864548	0.00264333494559749	0.442577420321678	0.00588711584494834	other
chr35_311921_312620	0.00665426801297928	-0.0313951161479457	0.0447036521739043	0.902293051316137	0.0509548089564081	0.0117693728763441	0.0901402450364721	0.0088566599415818	0.0443005409434288	0.00347025133603715	0.0851308305508205	0.0313797101042829	rustica.r	tytleri	0.206237481513621	438	0.287580916878382	0.225032886305156	0.208431359825579	0.287189272869737	0.292785235606259	0.304565165345225	0.246999069198461	0.178963890744362	0.210753337267032	0.231469649138359	0.217164289712031	0.218576597344329	chr35	312368	312367	+	1	NA	intron 	XM_040088679.1, intron 2 of 9)	mRNA-intron (XM_040088679.1, intron 2 of 9)	662	XM_040088679.1	KRT80	XM_040088679	NA	NA	NA	NA	NA	mRNA	island_intron 	chr35_312367	0.211380006589973	0.000940004753355625	0.262334815546382	0.00271140821068644	0.218034274602953	0.000453759886002816	rustica dominant
chr13_9337730_9338186	0.00128014192200887	-0.0722685998636077	0.0748288837076254	0.998977980584	0.103016400748059	0.0272716920342415	0.178761109461877	0.00612935453794605	0.10173625882605	0.0228120792738893	0.180660438378211	0.00948940221080097	rustica.r	tytleri	0.206037365824801	439	0.438309577613763	0.436764591337815	0.543487158004368	0.415839078379852	0.592764396752536	0.383118894520412	0.336628734294505	0.251778786356096	0.322699331255873	0.380610724412146	0.410646087072074	0.508495297225171	chr13	9337807	9337806	+	1	NA	intron 	XM_040078366.1, intron 2 of 3)	mRNA-intron (XM_040078366.1, intron 2 of 3)	1810	XM_040078366.1	PITX1	XM_040078366	NA	NA	NA	NA	NA	mRNA	island_intron 	chr13_9337806	0.373073389977041	0.00649599753668631	0.4760897907251	0.00439857843661722	0.37435353189905	0.0031440724823816	rustica dominant
chr02_725022	0.0308289274959092	-0.0505623658063107	0.112220220798129	0.621760345916153	0.0899144283302515	0.00609301067789432	0.173735845982609	0.0336127465313379	0.0590855008343423	-0.0282544167578747	0.146425418426559	0.232774042712789	rustica.r	tytleri	0.205981496390074	440	0.433962264150943	0.35	0.424242424242424	0.514619883040936	0.423728813559322	0.379518072289157	0.433526011560694	0.335616438356164	0.273381294964029	0.542553191489362	0.452380952380952	0.376923076923077	chr02	725023	725022	+	1	NA	Intergenic	NA	Intergenic	46902	XM_040081983.1	RHPN1	XM_040082000	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr02_725022	0.378127985021946	0.00336678726773944	0.468042413352198	0.00575652175321597	0.408956912517855	0.00912960736215324	other
chr23_5537048_5537312	0.044084900419451	-0.00245510777826322	0.0906249086171651	0.066009149125755	0.0432980113183334	-0.00463155591681858	0.0912275785534855	0.0825668645315949	-0.000786889101117516	-0.0507283547765204	0.0491545765742853	0.999162391334723	rustica.r	tytleri	0.205849289249042	441	0.136190541971727	0.14794296400187	0.174839247439867	0.0960498541960598	0.20293501048218	0.315200039416634	0.243989071038251	0.169008338967771	0.140273268398268	0.151768955853239	0.197163947163947	0.117432684659426	chr23	5537064	5537063	+	1	NA	TTS 	XM_040086057.1)	mRNA-TTS (XM_040086057.1)	-4832	XM_040086056.1	FABP3	XM_040086056	NA	NA	NA	NA	NA	mRNA	shore_TTS 	chr23_5537063	0.121132926101635	0.000702567295493255	0.164430937419969	0.00140332730297291	0.165217826521086	0.00389740637528509	other
chr08_11175946	-0.0128432298525236	-0.0776057093680715	0.0519192496630243	0.874824097383914	0.0754855566577721	0.00853386853663037	0.142437244778914	0.0249260437089426	0.0883287865102957	0.0183148849080367	0.158342688112555	0.0115001724817586	rustica.r	tytleri	0.205742844290709	442	0.774011299435028	0.759493670886076	0.746031746031746	0.691823899371069	0.857142857142857	0.783132530120482	0.708333333333333	0.625	0.710982658959538	0.655172413793103	0.748603351955307	0.740157480314961	chr08	11175947	11175946	+	1	NA	exon 	XM_040072428.1, exon 4 of 4)	mRNA-exon (XM_040072428.1, exon 4 of 4)	3883	XM_040072428.1	C9H1orf210	XM_040072428	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr08_11175946	0.700781631296088	0.00306312742979061	0.77626718795386	0.00286615158912855	0.687938401443565	0.00412037253563972	rustica dominant
chr24_5189569_5189824	-0.0269628468145955	-0.0507337674336059	-0.00319192619558507	0.0237261212632858	-0.03418060980034	-0.0586612659534319	-0.00969995364724804	0.00488904786180544	-0.0072177629857445	-0.032726022699058	0.018290496727569	0.765370962621986	rustica.r	tytleri	0.205673055225587	443	0.815880008861405	0.805108618660734	0.809217542492406	0.808333458397927	0.843968841518773	0.832360834547201	0.861914406427655	0.829277116157253	0.859427397180684	0.90948717948718	0.794457432794373	0.822737736293744	chr24	5189739	5189738	+	1	NA	exon 	XM_040084966.1, exon 12 of 15)	mRNA-exon (XM_040084966.1, exon 12 of 15)	6475	XM_040084966.1	MCAM	XM_040084966	NA	NA	NA	NA	NA	mRNA	island_exon 	chr24_5189738	0.853211747784418	0.000787917337911792	0.819031137984078	0.000146587438909386	0.826248900969822	0.000472877413800285	tytleri dominant
chr02_93851316	0.0324795341741579	-0.0560368636394184	0.120995931987734	0.639887737232778	0.118550947011656	0.0273916884572568	0.209710205566055	0.00884957273179943	0.0860714128374978	-0.00891435992680845	0.181057185601804	0.0814196322434422	rustica.r	tytleri	0.205666860361665	444	0.763975155279503	0.718562874251497	0.708333333333333	0.668508287292818	0.66025641025641	0.633093525179856	0.767741935483871	0.556603773584906	0.530201342281879	0.778846153846154	0.707142857142857	0.675675675675676	chr02	93851317	93851316	+	1	NA	Intergenic	NA	Intergenic	15567	XM_040085406.1	SOX4	XM_040085406	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr02_93851316	0.59900483007116	0.0104018799377007	0.717555777082816	0.00302515247528357	0.631484364245318	0.00631453504311858	other
chr10_2060759_2062050	0.0203393800888817	-0.00169096205873475	0.0423697222364981	0.0746692851974237	0.0313829524251448	0.00869484371893602	0.0540710611313535	0.00530394682263235	0.0110435723362631	-0.0125968956995076	0.0346840403720338	0.488744978859735	rustica.r	tytleri	0.205488160071821	446	0.876855250282516	0.821543239007128	0.798187429557811	0.82828932553694	0.825487860715318	0.829253090991711	0.803597291045064	0.784408908620833	0.760176405812818	0.779450581589197	0.754711216400666	0.771929711365101	chr10	2061241	2061240	+	1	NA	exon 	XM_040076876.1, exon 14 of 14)	mRNA-exon (XM_040076876.1, exon 14 of 14)	22862	XM_040077485.1	CD276	XM_040077485	NA	NA	NA	NA	NA	mRNA	island_exon 	chr10_2061240	0.79453151740708	0.000378293048418708	0.825914469832224	0.000639705380890021	0.814870897495961	0.000314237617750483	other
chr02_15572328	-0.0323162781469956	-0.10367704306329	0.0390444867692986	0.509710065750662	-0.0846741542265816	-0.158165558986914	-0.0111827494662493	0.0214031838557092	-0.0523578760795861	-0.1289341666659	0.0242184145067279	0.2259873248338	rustica.r	tytleri	0.205369343996718	447	0.626984126984127	0.613636363636364	0.563106796116505	0.613207547169811	0.591397849462366	0.594059405940594	0.533834586466165	0.496350364963504	0.693548387096774	0.628099173553719	0.683168316831683	0.564356435643564	chr02	15572329	15572328	+	1	NA	Intergenic	NA	Intergenic	-182462	XR_005703601.1	LOC120761336	XR_005703600	NA	NA	NA	NA	NA	lnc_RNA	opensea_Intergenic	chr02_15572328	0.668224079823876	0.00520984158807688	0.583549925597295	0.00209128789754156	0.635907801676881	0.00588816317866473	other
chr20_5000954	-0.0925595727975992	-0.16386969952741	-0.0212494460677882	0.00898549936000304	-0.0751478733907552	-0.148587128045024	-0.00170861873648653	0.0441089942200076	0.017411699406844	-0.0591102520130184	0.0939336508267063	0.84066927425402	rustica.r	tytleri	0.205276426613614	448	0.437956204379562	0.5	0.548611111111111	0.550561797752809	0.530201342281879	0.527950310559006	0.550724637681159	0.601503759398496	0.548872180451128	0.510416666666667	0.420560747663551	0.45	chr20	5000955	5000954	+	1	NA	Intergenic	NA	Intergenic	-1939	XM_040080202.1	RBBP8NL	XM_040080202	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr20_5000954	0.58495517654283	0.00275106570331717	0.509807303152075	0.00635640767342469	0.492395603745231	0.00508209146124219	tytleri dominant
chr03_53517360	0.0833211912012352	-0.0101200917333585	0.176762474135829	0.0868549692509524	0.107770748705027	0.0113046964629177	0.204236800947137	0.0264994681302606	0.0244495575037922	-0.0743696710812821	0.123268786088866	0.811819904388438	rustica.r	tytleri	0.205263177956567	449	0.851851851851852	0.891891891891892	0.620689655172414	0.774193548387097	0.8	0.8	0.744186046511628	0.862068965517241	NA	0.56140350877193	0.744186046511628	0.661290322580645	chr03	53517361	53517360	+	1	NA	intron 	XM_040057507.1, intron 2 of 11)	mRNA-intron (XM_040057506.1, intron 2 of 9)	-15249	XM_040057512.1	HIVEP2	XM_040057513	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr03_53517360	0.697411704029355	0.00485240919585985	0.805182452734383	0.0082423768182017	0.78073289523059	0.00722427376271629	other
chr26_6116740_6118331	-0.064145407301364	-0.113892501481086	-0.0143983131216423	0.00946675924562501	-0.0570865710059682	-0.108318979154911	-0.00585416285702588	0.0265992362723046	0.00705883629539583	-0.0463241108212665	0.0604417834120582	0.942818858052247	rustica.r	tytleri	0.205173612026649	450	0.343080005111279	0.273138711095997	0.326743619594005	0.361780680809939	0.252339199754177	0.342184235349182	0.310816203338186	0.27522712495613	0.325359557273691	0.279007892881474	0.29440230208203	0.238529442814201	chr26	6116924	6116923	+	1	NA	intron 	XM_040085869.1, intron 1 of 9)	mRNA-intron (XM_040085869.1, intron 1 of 9)	2798	XM_040085869.1	MFSD4A	XM_040085869	NA	NA	NA	NA	NA	mRNA	shore_intron 	chr26_6116923	0.350548401177305	0.00230958499781628	0.293461830171336	0.00199638924023165	0.286402993875941	0.00226202210000054	tytleri dominant
chr05_636481	-0.0189266141811696	-0.111136458046525	0.0732832296841863	0.868133635589557	-0.111849061048878	-0.20681204198588	-0.0168860801118763	0.0184369527751183	-0.0929224468677086	-0.191871607615001	0.00602671387958377	0.0688477626226537	rustica.r	tytleri	0.205150251971762	451	0.751824817518248	0.559006211180124	0.475728155339806	0.746666666666667	0.53804347826087	0.603174603174603	0.619318181818182	0.422459893048128	0.556962025316456	0.515151515151515	0.693333333333333	0.730769230769231	chr05	636482	636481	+	1	NA	Intergenic	NA	Intergenic	-29780	XR_005701176.1	LOC120753593	XR_005701176	NA	NA	NA	NA	NA	lnc_RNA	opensea_Intergenic	chr05_636481	0.705381603802106	0.00473440775516167	0.593532542753228	0.0118892057879772	0.686454989620937	0.00721242748902881	other
chr26_4095936_4097709	0.00140221279019326	-0.0453717512170197	0.0481761767974062	0.996971401776808	-0.0492839738816223	-0.0974544822153188	-0.00111346554792583	0.0441450529877483	-0.0506861866718156	-0.100878707224132	-0.000493666119498949	0.0474290463115551	rustica.r	tytleri	0.204765179632215	452	0.604280980491111	0.580423550357864	0.552625797237239	0.511657332495635	0.526766946907521	0.572799058482198	0.572042141505094	0.567704690647342	0.605619991295542	0.562846906595895	0.51773191966618	0.521582844307431	chr26	4097012	4097011	+	1	NA	TTS 	XM_040085779.1)	mRNA-TTS (XM_040085779.1)	-11296	XM_040085942.1	MDFI	XM_040085942	NA	NA	NA	NA	NA	mRNA	shore_TTS 	chr26_4097011	0.60536849209389	0.00185690209520673	0.556084518212268	0.00102993394940111	0.606770704884083	0.00287896864369537	rustica dominant
chr01A_47357317	-0.0545821582212407	-0.164951380533154	0.0557870640906731	0.449476754415343	-0.152678250717502	-0.266342800130928	-0.0390137013040766	0.0068032206024321	-0.0980960924962614	-0.216531841460785	0.0203396564682622	0.119130130936101	rustica.r	tytleri	0.204447315768509	454	0.57258064516129	0.970873786407767	0.504201680672269	0.860606060606061	0.698630136986301	0.735849056603774	0.495238095238095	0.684210526315789	0.555555555555556	0.662650602409639	0.727272727272727	0.917808219178082	chr01A	47357318	47357317	+	1	NA	Intergenic	NA	Intergenic	37479	XM_040061585.1	RANGAP1	XR_005700468	NA	NA	NA	NA	NA	transcript	opensea_Intergenic	chr01A_47357317	0.852146959630786	0.00500970168639131	0.699468708913284	0.021920652819883	0.797564801409546	0.00815552502330804	other
chr13_16496676	0.030764240724252	-0.118131011263574	0.179659492712078	0.866511283324748	0.173522248387942	0.0201813860308123	0.326863110745073	0.0240918291241103	0.14275800766369	-0.0170195128900271	0.302535528217408	0.0867550979517241	rustica.r	tytleri	0.204416122944286	455	0.5	0.474226804123711	0.386792452830189	0.472	0.462365591397849	0.6484375	0.345864661654135	0.414814814814815	0.181818181818182	0.256756756756757	0.491228070175439	0.596153846153846	chr13	16496677	16496676	+	1	NA	Intergenic	NA	Intergenic	-18525	XM_040077934.1	PCDH1	XM_040077933	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr13_16496676	0.32102526119112	0.0128166594054938	0.494547509579062	0.017165030950395	0.351789501915372	0.0305261923126168	other
chr07_10100220	-0.031256467032426	-0.0909545857302878	0.0284416516654358	0.409426141763658	-0.0739407815440188	-0.135421324946282	-0.0124602381417556	0.0159319496883887	-0.0426843145115928	-0.10674557408786	0.0213769450646748	0.242584415149475	rustica.r	tytleri	0.204141175931342	456	0.795180722891566	0.901960784313726	0.717948717948718	0.755555555555556	0.776536312849162	0.894736842105263	0.770491803278688	0.744	0.877358490566038	NA	0.69047619047619	0.881720430107527	chr07	10100221	10100220	+	1	NA	intron 	XM_040068948.1, intron 1 of 31)	mRNA-intron (XM_040068945.1, intron 1 of 31)	-4731	XM_040068947.1	MYLK	XM_040068946	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr07_10100220	0.86065089917249	0.00358578909078936	0.786710117628471	0.00333550785897487	0.829394432140064	0.00253056403093598	other
chr10_7173388	0.0594299296721688	-0.0299938655591078	0.148853724903445	0.24426499824961	0.121348915160114	0.0292551667501069	0.21344266357012	0.00796508981633792	0.0619189854879448	-0.0340405034131852	0.157878474389075	0.263741930184745	rustica.r	tytleri	0.204114883047694	457	0.223404255319149	0.310344827586207	0.032520325203252	0.14	0.336734693877551	0.0729166666666667	0.036036036036036	0.202127659574468	0.427083333333333	0.241935483870968	0.0824742268041237	0.025	chr10	7173389	7173388	+	1	NA	intron 	XM_040077377.1, intron 4 of 8)	mRNA-intron (XM_040077376.1, intron 4 of 8)	25273	XM_040077377.1	RFX7	XM_040077377	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr10_7173388	0.0924212424194703	0.00225753093961915	0.213770157579584	0.0119262877544588	0.151851172091639	0.00880415033789444	other
chr08_1770960_1772960	-0.000524880336826516	-0.0250712019331034	0.0240214412594504	0.998457876687967	0.029162951865495	0.00388374335469374	0.0544421603762963	0.0212219484073726	0.0296878322023215	0.00334749998213788	0.0560281644225052	0.0247240983042444	rustica.r	tytleri	0.204069786029296	458	0.212992540879306	0.233282669303291	0.218795932899573	0.21154968800595	0.20009378023989	0.196680066235794	0.174616087128136	0.183649131358855	0.140608774828344	0.171938611932414	0.198227120075583	0.193401202177495	chr08	1771290	1771289	+	1	NA	intron 	XM_040073261.1, intron 25 of 26)	mRNA-intron (XM_040073261.1, intron 25 of 26)	-14481	XM_040073015.1	RAVER2	XM_040073015	NA	NA	NA	NA	NA	mRNA	shore_intron 	chr08_1771289	0.181842632035521	0.000700738575563338	0.211005583901016	0.00021723718548613	0.181317751698694	0.000620473174426762	rustica dominant
chr04_21073952	-0.0923160893897662	-0.193280900414182	0.0086487216346493	0.077890560344415	-0.104777861764068	-0.216924556117769	0.00736883258963381	0.0703995901180703	-0.0124617723743013	-0.128666757662558	0.103743212913955	0.961668663125527	rustica.r	tytleri	0.204027176520489	459	0.508196721311475	0.526315789473684	0.557692307692308	0.508196721311475	0.589041095890411	0.591397849462366	0.682170542635659	0.712121212121212	0.567901234567901	0.727272727272727	0.522727272727273	0.565217391304348	chr04	21073953	21073952	+	1	NA	Intergenic	NA	Intergenic	675499	XM_040065493.1	ARAP2	XM_040065496	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr04_21073952	0.651108494699946	0.00795918006504276	0.546330632935878	0.0010371132614989	0.55879240531018	0.0155951040279725	other
chr03_90444345	-0.0273700761662642	-0.107530949002973	0.0527907966704444	0.675749647038502	-0.112132032436926	-0.189671778345087	-0.0345922865287649	0.00377048781611333	-0.0847619562706619	-0.168589199774747	-0.000934712766576723	0.0471289831851823	rustica.r	tytleri	0.204000338945927	460	0.711864406779661	0.666666666666667	0.590277777777778	0.67175572519084	0.692307692307692	0.833333333333333	0.722222222222222	NA	0.716312056737589	0.840336134453782	0.869918699186992	0.702127659574468	chr03	90444346	90444345	+	1	NA	Intergenic	NA	Intergenic	100359	XR_005700075.1	LOC120750624	XR_005700074	NA	NA	NA	NA	NA	lnc_RNA	opensea_Intergenic	chr03_90444345	0.805774703633317	0.00445146161636264	0.693642671196391	0.00695331303470394	0.778404627467053	0.00282611108767247	rustica dominant
chr24_2652173	0.0637435490923293	-0.0343520105621789	0.161839108746837	0.25663123470439	0.110255848550231	0.0153678501894373	0.205143846911025	0.0205033236422155	0.0465122994579021	-0.0560699214540229	0.149094520369827	0.505429526757223	rustica.r	tytleri	0.20396027836355	461	0.161290322580645	0.342105263157895	0.224489795918367	0.354430379746835	0.166666666666667	0.0892857142857143	0.433962264150943	0.333333333333333	0.375	0.236363636363636	0.173913043478261	0.176470588235294	chr24	2652174	2652173	+	1	NA	intron 	XM_040084890.1, intron 2 of 8)	mRNA-intron (XM_040084886.1, intron 1 of 7)	-63649	XR_005703908.1	LOC120762463	XR_005703908	NA	NA	NA	NA	NA	lnc_RNA	opensea_intron 	chr24_2652173	0.145207551149163	0.00626356899402433	0.255463399699394	0.00752291151131891	0.208951100241492	0.00810999241271716	other
